location,commodity,time_operation,total_production,total_production_cost,production_cost_per_unit,opex_cost,total_import_flow,total_import_production_cost,total_transport_cost,total_transport_opex,total_import_cost,total_output,domestic_ratio,import_ratio,weighted_cost,weighted_cost_per_unit,transport_to_production_ratio
BRA,HP,11,2.0,98898.39752,49449.19876,98898.39752,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,98898.39752,49449.19876,0.0
BRA,HP,12,3.0,261447.59628,87149.19876,148047.59628,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,261447.59628,87149.19876,0.0
BRA,HP,13,3.0,148047.59628,49349.19876,148047.59628,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,148047.59628,49349.19876,0.0
BRA,Iron,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BRA,Iron,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BRA,Iron,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BRA,Iron,3,4.73303949599999,108.51077101653784,22.926234,108.51077101653784,0.0,0.0,0.0,0.0,0.0,4.73303949599999,1.0,0.0,108.51077101653784,22.926234,0.0
BRA,Iron,4,44.83800000000001,1027.9664800920002,22.926234,1027.9664800920002,0.0,0.0,0.0,0.0,0.0,44.83800000000001,1.0,0.0,1027.9664800920002,22.926234,0.0
BRA,Iron,5,51.014900400000016,1169.579544057094,22.926234,1169.579544057094,0.0,0.0,0.0,0.0,0.0,51.014900400000016,1.0,0.0,1169.579544057094,22.926234,0.0
BRA,Iron,6,111.25353092000005,2550.624483198156,22.926233999999997,2550.624483198156,0.0,0.0,0.0,0.0,0.0,111.25353092000005,1.0,0.0,2550.624483198156,22.926233999999997,0.0
BRA,Iron,7,162.94146788,3735.634220920364,22.926234,3735.634220920364,0.0,0.0,0.0,0.0,0.0,162.94146788,1.0,0.0,3735.634220920364,22.926234,0.0
BRA,Iron,8,212.112,4862.9293462079995,22.926233999999997,4862.9293462079995,0.0,0.0,0.0,0.0,0.0,212.112,1.0,0.0,4862.9293462079995,22.926233999999997,0.0
BRA,Iron,9,212.112,4862.9293462079995,22.926233999999997,4862.9293462079995,0.0,0.0,0.0,0.0,0.0,212.112,1.0,0.0,4862.9293462079995,22.926233999999997,0.0
BRA,Iron,10,212.112,4862.9293462079995,22.926233999999997,4862.9293462079995,0.0,0.0,0.0,0.0,0.0,212.112,1.0,0.0,4862.9293462079995,22.926233999999997,0.0
BRA,Iron,11,212.112,4862.9293462079995,22.926233999999997,4862.9293462079995,0.0,0.0,0.0,0.0,0.0,212.112,1.0,0.0,4862.9293462079995,22.926233999999997,0.0
BRA,Iron,12,230.464,5283.671592576,22.926234,5283.671592576,0.0,0.0,0.0,0.0,0.0,230.464,1.0,0.0,5283.671592576,22.926234,0.0
BRA,Iron,13,230.464,5283.671592576,22.926234,5283.671592576,0.0,0.0,0.0,0.0,0.0,230.464,1.0,0.0,5283.671592576,22.926234,0.0
BRA,Nickel,0,16.6,95457.169872,5750.431919999999,95457.169872,0.0,0.0,0.0,0.0,0.0,16.6,1.0,0.0,95457.169872,5750.431919999999,0.0
BRA,Nickel,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BRA,Nickel,1,16.6,95457.169872,5750.431919999999,95457.169872,0.0,0.0,0.0,0.0,0.0,16.6,1.0,0.0,95457.169872,5750.431919999999,0.0
BRA,Nickel,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BRA,Nickel,2,16.6,95457.169872,5750.431919999999,95457.169872,0.0,0.0,0.0,0.0,0.0,16.6,1.0,0.0,95457.169872,5750.431919999999,0.0
BRA,Nickel,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BRA,Nickel,3,16.6,95457.169872,5750.431919999999,95457.169872,0.0,0.0,0.0,0.0,0.0,16.6,1.0,0.0,95457.169872,5750.431919999999,0.0
BRA,Nickel,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BRA,Nickel,4,16.6,95457.169872,5750.431919999999,95457.169872,0.0,0.0,0.0,0.0,0.0,16.6,1.0,0.0,95457.169872,5750.431919999999,0.0
BRA,Nickel,4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BRA,Nickel,5,16.6,95457.169872,5750.431919999999,95457.169872,0.0,0.0,0.0,0.0,0.0,16.6,1.0,0.0,95457.169872,5750.431919999999,0.0
BRA,Nickel,5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BRA,Nickel,6,16.6,95457.169872,5750.431919999999,95457.169872,0.0,0.0,0.0,0.0,0.0,16.6,1.0,0.0,95457.169872,5750.431919999999,0.0
BRA,Nickel,6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BRA,Nickel,7,16.6,95457.169872,5750.431919999999,95457.169872,0.0,0.0,0.0,0.0,0.0,16.6,1.0,0.0,95457.169872,5750.431919999999,0.0
BRA,Nickel,7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BRA,Nickel,8,16.6,95457.169872,5750.431919999999,95457.169872,0.0,0.0,0.0,0.0,0.0,16.6,1.0,0.0,95457.169872,5750.431919999999,0.0
BRA,Nickel,8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BRA,Nickel,9,16.6,95457.169872,5750.431919999999,95457.169872,0.0,0.0,0.0,0.0,0.0,16.6,1.0,0.0,95457.169872,5750.431919999999,0.0
BRA,Nickel,9,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BRA,Nickel,10,16.6,95457.169872,5750.431919999999,95457.169872,0.0,0.0,0.0,0.0,0.0,16.6,1.0,0.0,95457.169872,5750.431919999999,0.0
BRA,Nickel,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BRA,Nickel,11,16.6,95457.169872,5750.431919999999,95457.169872,0.0,0.0,0.0,0.0,0.0,16.6,1.0,0.0,95457.169872,5750.431919999999,0.0
BRA,Nickel,11,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BRA,Nickel,12,16.6,95457.169872,5750.431919999999,95457.169872,0.0,0.0,0.0,0.0,0.0,16.6,1.0,0.0,95457.169872,5750.431919999999,0.0
BRA,Nickel,12,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BRA,Nickel,13,16.6,95457.169872,5750.431919999999,95457.169872,0.0,0.0,0.0,0.0,0.0,16.6,1.0,0.0,95457.169872,5750.431919999999,0.0
BRA,Nickel,13,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BRA,Refrigerant,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BRA,Refrigerant,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BRA,Refrigerant,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BRA,Refrigerant,3,0.0,0.0,,0.0,0.0900547374999998,0.0,1505.9710565092344,1505.9710565092344,1505.9710565092344,0.0900547374999998,0.0,1.0,1505.9710565092344,16722.841,
BRA,Refrigerant,4,0.0,0.0,,0.0,0.8531249999999999,0.0,14266.673728125,14266.673728125,14266.673728125,0.8531249999999999,0.0,1.0,14266.673728125,16722.841000000004,
BRA,Refrigerant,5,0.0,0.0,,0.0,0.8531249999999999,0.0,14266.673728125,14266.673728125,14266.673728125,0.8531249999999999,0.0,1.0,14266.673728125,16722.841000000004,
BRA,Refrigerant,6,0.0,0.0,,0.0,1.1375,0.0,19022.2316375,19022.2316375,19022.2316375,1.1375,0.0,1.0,19022.2316375,16722.841,
BRA,Refrigerant,7,0.0,0.0,,0.0,1.1375,0.0,19022.2316375,19022.2316375,19022.2316375,1.1375,0.0,1.0,19022.2316375,16722.841,
BRA,Refrigerant,8,0.0,0.0,,0.0,1.1375,0.0,19022.2316375,19022.2316375,19022.2316375,1.1375,0.0,1.0,19022.2316375,16722.841,
BRA,Refrigerant,9,0.0,0.0,,0.0,1.1375,0.0,19022.2316375,19022.2316375,19022.2316375,1.1375,0.0,1.0,19022.2316375,16722.841,
BRA,Refrigerant,10,0.0,0.0,,0.0,1.1375,0.0,19022.2316375,19022.2316375,19022.2316375,1.1375,0.0,1.0,19022.2316375,16722.841,
BRA,Refrigerant,11,0.0,0.0,,0.0,1.1375,0.0,19022.2316375,19022.2316375,19022.2316375,1.1375,0.0,1.0,19022.2316375,16722.841,
BRA,Refrigerant,12,0.0,0.0,,0.0,1.7062499999999998,0.0,28533.34745625,28533.34745625,28533.34745625,1.7062499999999998,0.0,1.0,28533.34745625,16722.841000000004,
BRA,Refrigerant,13,0.0,0.0,,0.0,1.7062499999999998,0.0,28533.34745625,28533.34745625,28533.34745625,1.7062499999999998,0.0,1.0,28533.34745625,16722.841000000004,
BRA,Steel,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BRA,Steel,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BRA,Steel,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
BRA,Steel,3,2.9581496849999938,1252.3622474467957,423.35999892,1252.3622474467957,0.0,0.0,0.0,0.0,0.0,2.9581496849999938,1.0,0.0,1252.3622474467957,423.35999892,0.0
BRA,Steel,4,28.023750000000007,11864.134769734352,423.35999891999995,11864.134769734352,0.0,0.0,0.0,0.0,0.0,28.023750000000007,1.0,0.0,11864.134769734352,423.35999891999995,0.0
BRA,Steel,5,31.88431275000001,13498.542611404946,423.35999892,13498.542611404946,0.0,0.0,0.0,0.0,0.0,31.88431275000001,1.0,0.0,13498.542611404946,423.35999892,0.0
BRA,Steel,6,69.53345682500002,29437.68420633587,423.35999891999995,29437.68420633587,0.0,0.0,0.0,0.0,0.0,69.53345682500002,1.0,0.0,29437.68420633587,423.35999891999995,0.0
BRA,Steel,7,101.838417425,43114.3122910625,423.3599989199999,43114.3122910625,0.0,0.0,0.0,0.0,0.0,101.838417425,1.0,0.0,43114.3122910625,423.3599989199999,0.0
BRA,Steel,8,132.57,56124.8350568244,423.35999892,56124.8350568244,0.0,0.0,0.0,0.0,0.0,132.57,1.0,0.0,56124.8350568244,423.35999892,0.0
BRA,Steel,9,132.57,56124.8350568244,423.35999892,56124.8350568244,0.0,0.0,0.0,0.0,0.0,132.57,1.0,0.0,56124.8350568244,423.35999892,0.0
BRA,Steel,10,132.57,56124.8350568244,423.35999892,56124.8350568244,0.0,0.0,0.0,0.0,0.0,132.57,1.0,0.0,56124.8350568244,423.35999892,0.0
BRA,Steel,11,132.57,56124.8350568244,423.35999892,56124.8350568244,0.0,0.0,0.0,0.0,0.0,132.57,1.0,0.0,56124.8350568244,423.35999892,0.0
BRA,Steel,12,144.04,60980.774244436805,423.35999892000007,60980.774244436805,0.0,0.0,0.0,0.0,0.0,144.04,1.0,0.0,60980.774244436805,423.35999892000007,0.0
BRA,Steel,13,144.04,60980.774244436805,423.35999892000007,60980.774244436805,0.0,0.0,0.0,0.0,0.0,144.04,1.0,0.0,60980.774244436805,423.35999892000007,0.0
CHN,Aluminium,0,276.36,448595.29008,1623.2279999999998,448595.29008,0.0,0.0,0.0,0.0,0.0,276.36,1.0,0.0,448595.29008,1623.2279999999998,0.0
CHN,Aluminium,1,313.57470644,509003.2435851883,1623.2279999999998,509003.2435851883,0.0,0.0,0.0,0.0,0.0,313.57470644,1.0,0.0,509003.2435851883,1623.2279999999998,0.0
CHN,Aluminium,2,355.04206636000004,576314.2232934101,1623.228,576314.2232934101,0.0,0.0,0.0,0.0,0.0,355.04206636000004,1.0,0.0,576314.2232934101,1623.228,0.0
CHN,Aluminium,3,401.35088552,651483.9952008586,1623.2279999999998,651483.9952008586,0.0,0.0,0.0,0.0,0.0,401.35088552,1.0,0.0,651483.9952008586,1623.2279999999998,0.0
CHN,Aluminium,4,453.18010612,735614.6372969553,1623.2279999999998,735614.6372969553,0.0,0.0,0.0,0.0,0.0,453.18010612,1.0,0.0,735614.6372969553,1623.2279999999998,0.0
CHN,Aluminium,5,511.31338716,829978.2068129524,1623.2279999999998,829978.2068129524,0.0,0.0,0.0,0.0,0.0,511.31338716,1.0,0.0,829978.2068129524,1623.2279999999998,0.0
CHN,Aluminium,6,576.65601992,936044.1979027016,1623.2279999999998,936044.1979027016,0.0,0.0,0.0,0.0,0.0,576.65601992,1.0,0.0,936044.1979027016,1623.2279999999998,0.0
CHN,Aluminium,7,650.2547118399999,1055511.6553906193,1623.2279999999998,1055511.6553906193,0.0,0.0,0.0,0.0,0.0,650.2547118399999,1.0,0.0,1055511.6553906193,1623.2279999999998,0.0
CHN,Aluminium,8,733.3205620000001,1190346.4692141362,1623.228,1190346.4692141362,0.0,0.0,0.0,0.0,0.0,733.3205620000001,1.0,0.0,1190346.4692141362,1623.228,0.0
CHN,Aluminium,9,827.2559957999998,1342825.095550442,1623.228,1342825.095550442,0.0,0.0,0.0,0.0,0.0,827.2559957999998,1.0,0.0,1342825.095550442,1623.228,0.0
CHN,Aluminium,10,933.68604264,1515585.3276224418,1623.2279999999998,1515585.3276224418,0.0,0.0,0.0,0.0,0.0,933.68604264,1.0,0.0,1515585.3276224418,1623.2279999999998,0.0
CHN,Aluminium,11,1054.49495852,1711685.7425285024,1623.2279999999998,1711685.7425285024,0.0,0.0,0.0,0.0,0.0,1054.49495852,1.0,0.0,1711685.7425285024,1623.2279999999998,0.0
CHN,Aluminium,12,1191.86884804,1934674.886466273,1623.2279999999998,1934674.886466273,0.0,0.0,0.0,0.0,0.0,1191.86884804,1.0,0.0,1934674.886466273,1623.2279999999998,0.0
CHN,Aluminium,13,1348.34555436,2188672.257512674,1623.228,2188672.257512674,0.0,0.0,0.0,0.0,0.0,1348.34555436,1.0,0.0,2188672.257512674,1623.228,0.0
CHN,Bauxite,0,1243.92,38138.5872,30.66,38138.5872,0.0,0.0,0.0,0.0,0.0,1243.92,1.0,0.0,38138.5872,30.66,0.0
CHN,Bauxite,1,1392.77882576,42702.598797801606,30.660000000000004,42702.598797801606,0.0,0.0,0.0,0.0,0.0,1392.77882576,1.0,0.0,42702.598797801606,30.660000000000004,0.0
CHN,Bauxite,2,1558.6482654400002,47788.155818390405,30.66,47788.155818390405,0.0,0.0,0.0,0.0,0.0,1558.6482654400002,1.0,0.0,47788.155818390405,30.66,0.0
CHN,Bauxite,3,1743.88354208,53467.469400172806,30.66,53467.469400172806,0.0,0.0,0.0,0.0,0.0,1743.88354208,1.0,0.0,53467.469400172806,30.66,0.0
CHN,Bauxite,4,1951.20042448,59823.805014556805,30.660000000000004,59823.805014556805,0.0,0.0,0.0,0.0,0.0,1951.20042448,1.0,0.0,59823.805014556805,30.660000000000004,0.0
CHN,Bauxite,5,2183.73354864,66953.2706013024,30.659999999999997,66953.2706013024,0.0,0.0,0.0,0.0,0.0,2183.73354864,1.0,0.0,66953.2706013024,30.659999999999997,0.0
CHN,Bauxite,6,2445.10407968,74966.8910829888,30.660000000000004,74966.8910829888,0.0,0.0,0.0,0.0,0.0,2445.10407968,1.0,0.0,74966.8910829888,30.660000000000004,0.0
CHN,Bauxite,7,2739.4988473599997,83993.03466005759,30.66,83993.03466005759,0.0,0.0,0.0,0.0,0.0,2739.4988473599997,1.0,0.0,83993.03466005759,30.66,0.0
CHN,Bauxite,8,3071.7622480000005,94180.23052368002,30.66,94180.23052368002,0.0,0.0,0.0,0.0,0.0,3071.7622480000005,1.0,0.0,94180.23052368002,30.66,0.0
CHN,Bauxite,9,3447.5039831999993,105700.47212491198,30.66,105700.47212491198,0.0,0.0,0.0,0.0,0.0,3447.5039831999993,1.0,0.0,105700.47212491198,30.66,0.0
CHN,Bauxite,10,3600.0,110376.0,30.66,110376.0,134.74417055999993,4131.256269369598,2272.190948153279,2272.190948153279,6403.447217522877,3734.74417056,0.9639214456448845,0.03607855435511556,106624.82060299728,28.549430893685443,0.020585914946666655
CHN,Bauxite,11,3600.0,110376.0,30.66,110376.0,617.9798340799998,18947.261712892796,11978.441592499157,11978.441592499157,30925.70330539195,4217.97983408,0.8534891444745871,0.14651085552541288,98735.6690595251,23.408283809650012,0.1085239689108063
CHN,Bauxite,12,3600.0,110376.0,30.66,110376.0,1167.4753921600004,35794.79552362561,24503.379585506813,24503.379585506813,60298.175109132426,4767.47539216,0.7551166401236415,0.24488335987635843,98112.77398542441,20.579607845856643,0.22199916273018422
CHN,Bauxite,13,3600.0,110376.0,30.66,110376.0,1793.3822174400002,54985.098786710405,38769.99932566299,38769.99932566299,93755.0981123734,5393.38221744,0.6674846793463046,0.3325153206536954,104849.29547928224,19.440360659076294,0.3512538896649905
CHN,Compressor,0,53.4,1495200.0,28000.0,1495200.0,0.0,0.0,0.0,0.0,0.0,53.4,1.0,0.0,1495200.0,28000.0,0.0
CHN,Compressor,1,53.4,1495200.0,28000.0,1495200.0,0.0,0.0,0.0,0.0,0.0,53.4,1.0,0.0,1495200.0,28000.0,0.0
CHN,Compressor,2,53.4,1473840.0,27600.0,1473840.0,0.0,0.0,0.0,0.0,0.0,53.4,1.0,0.0,1473840.0,27600.0,0.0
CHN,Compressor,3,53.4,1457820.0,27300.0,1457820.0,0.0,0.0,0.0,0.0,0.0,53.4,1.0,0.0,1457820.0,27300.0,0.0
CHN,Compressor,4,53.4,1441800.0,27000.0,1441800.0,0.0,0.0,0.0,0.0,0.0,53.4,1.0,0.0,1441800.0,27000.0,0.0
CHN,Compressor,5,62.831519,2054862.3173,32704.323403354294,1677601.5573,0.0,0.0,0.0,0.0,0.0,62.831519,1.0,0.0,2054862.3173,32704.323403354294,0.0
CHN,Compressor,6,73.73756999999999,2382913.8879999993,32316.143425936054,1946671.848,0.0,0.0,0.0,0.0,0.0,73.73756999999999,1.0,0.0,2382913.8879999993,32316.143425936054,0.0
CHN,Compressor,7,86.467848,2766021.9528000006,31989.02270356029,2256810.8328,0.0,0.0,0.0,0.0,0.0,86.467848,1.0,0.0,2766021.9528000006,31989.02270356029,0.0
CHN,Compressor,8,93.9,2719906.08,28965.98594249201,2422620.0,0.0,0.0,0.0,0.0,0.0,93.9,1.0,0.0,2719906.08,28965.98594249201,0.0
CHN,Compressor,9,101.6,2898799.9999999995,28531.496062992122,2590800.0,0.0,0.0,0.0,0.0,0.0,101.6,1.0,0.0,2898799.9999999995,28531.496062992122,0.0
CHN,Compressor,10,113.14,3312728.0,29279.901007601202,2851128.0,0.0,0.0,0.0,0.0,0.0,113.14,1.0,0.0,3312728.0,29279.901007601202,0.0
CHN,Compressor,11,121.97,3390252.9999999995,27795.79404771665,3037053.0,0.0,0.0,0.0,0.0,0.0,121.97,1.0,0.0,3390252.9999999995,27795.79404771665,0.0
CHN,Compressor,12,131.48,3627955.999999999,27593.215698205044,3247555.9999999995,0.0,0.0,0.0,0.0,0.0,131.48,1.0,0.0,3627955.999999999,27593.215698205044,0.0
CHN,Compressor,13,141.74,3868856.000000001,27295.442359249333,3458456.0,0.0,0.0,0.0,0.0,0.0,141.74,1.0,0.0,3868856.000000001,27295.442359249333,0.0
CHN,Copper,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,3,51.24751114750006,8583.507139108164,167.49120000000002,8583.507139108164,0.0,0.0,0.0,0.0,0.0,51.24751114750006,1.0,0.0,8583.507139108164,167.49120000000002,0.0
CHN,Copper,4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,4,121.98349260374997,20431.161556393206,167.4912,20431.161556393206,0.0,0.0,0.0,0.0,0.0,121.98349260374997,1.0,0.0,20431.161556393206,167.4912,0.0
CHN,Copper,5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,5,201.3231902112499,33719.862716310505,167.49120000000002,33719.862716310505,0.0,0.0,0.0,0.0,0.0,201.3231902112499,1.0,0.0,33719.862716310505,167.49120000000002,0.0
CHN,Copper,6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,6,290.50213609750006,48656.55137753361,167.49120000000002,48656.55137753361,0.0,0.0,0.0,0.0,0.0,290.50213609750006,1.0,0.0,48656.55137753361,167.49120000000002,0.0
CHN,Copper,7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,7,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper,8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,8,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper,9,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,9,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,10,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper,11,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,11,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper,12,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,12,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper,13,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CHN,Copper,13,380.0,63646.65600000001,167.49120000000002,63646.65600000001,0.0,0.0,0.0,0.0,0.0,380.0,1.0,0.0,63646.65600000001,167.49120000000002,0.0
CHN,Copper_ore,0,0.0,0.0,,0.0,237.37875,0.0,373.13673007695,373.13673007695,373.13673007695,237.37875,0.0,1.0,373.13673007695,1.5719045200000001,
CHN,Copper_ore,1,0.0,0.0,,0.0,247.19475,0.0,388.56654484527,388.56654484527,388.56654484527,247.19475,0.0,1.0,388.56654484527,1.5719045200000001,
CHN,Copper_ore,2,0.0,0.0,,0.0,259.46475,0.0,407.85381330567,407.85381330567,407.85381330567,259.46475,0.0,1.0,407.85381330567,1.57190452,
CHN,Copper_ore,3,51.24751114750006,97860.51102158843,1909.5661199999997,97860.51102158843,230.1537749999999,0.0,361.80907019256296,361.80907019256296,361.80907019256296,281.40128614749995,0.18211541194107425,0.8178845880589258,18117.82533979104,64.38430181976624,0.0036971917110952585
CHN,Copper_ore,4,121.98349260374997,232935.5446753915,1909.5661199999997,232935.5446753915,180.72138239625,0.0,284.15550121691757,284.15550121691757,284.15550121691757,302.70487499999996,0.40297828901417587,0.5970217109858241,94037.61424739695,310.65774625333324,0.0012198889680529604
CHN,Copper_ore,5,201.3231902112499,384439.9431977185,1909.56612,384439.9431977185,154.14679910000007,0.0,242.40936819972205,242.40936819972205,242.40936819972205,355.46998931124995,0.5663577693332955,0.4336422306667046,217835.6676112393,612.8102910552658,0.0006305519821467934
CHN,Copper_ore,6,290.50213609750006,554733.036879415,1909.5661199999997,554733.036879415,133.4459550174999,0.0,209.89031866270727,209.89031866270727,209.89031866270727,423.94809111499995,0.6852304378431523,0.31476956215684765,380186.02883064956,896.7749514586692,0.0003783627523671934
CHN,Copper_ore,7,380.0,725635.1256,1909.5661200000002,725635.1256,119.5166718575,0.0,188.0087447863035,188.0087447863035,188.0087447863035,499.5166718575,0.7607353696262711,0.23926463037372897,552061.28932995,1105.1909184073033,0.0002590954298564947
CHN,Copper_ore,8,380.0,725635.1256,1909.5661200000002,725635.1256,137.741125,0.0,216.63762060238503,216.63762060238503,216.63762060238503,517.741125,0.7339575352450513,0.26604246475494875,532643.0030791529,1028.782488698677,0.0002985489717345968
CHN,Copper_ore,9,380.0,725635.1256,1909.5661200000002,725635.1256,180.19699999999995,0.0,283.33174603174604,283.33174603174604,283.33174603174604,560.1969999999999,0.678332800782582,0.3216671992174181,492313.24562366406,878.8216388585876,0.0003904603512646522
CHN,Copper_ore,10,380.0,725635.1256,1909.5661200000002,725635.1256,230.574075,0.0,362.4693213623191,362.4693213623191,362.4693213623191,610.574075,0.622365107788109,0.3776348922118909,451746.86422198487,739.8723311696208,0.00049952008740289
CHN,Copper_ore,11,380.0,725635.1256,1909.5661200000002,725635.1256,243.1457875,0.0,382.21828135270954,382.21828135270954,382.21828135270954,623.1457875,0.6098091451833814,0.3901908548166187,442648.07373509917,710.3443248986084,0.0005267361899503801
CHN,Copper_ore,12,380.0,725635.1256,1909.5661200000002,725635.1256,280.74516088999997,0.0,441.3045873711182,441.3045873711182,441.3045873711182,660.74516089,0.575108260328617,0.42489173967138305,417506.2613910066,631.8718412233858,0.0006081632101343224
CHN,Copper_ore,13,380.0,725635.1256,1909.5661200000002,725635.1256,300.0672725500001,319109.843960029,544.7693492459999,544.7693492459999,319654.613309275,680.0672725500001,0.5587682503455003,0.44123174965449974,546503.6338363333,803.6023139110155,0.0007507483169251915
CHN,HEX,0,39.6,602316.0,15210.0,602316.0,0.0,0.0,0.0,0.0,0.0,39.6,1.0,0.0,602316.0,15210.0,0.0
CHN,HEX,1,42.0,687000.0,16357.142857142857,634200.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,687000.0,16357.142857142857,0.0
CHN,HEX,2,45.0,732000.0,16266.666666666666,666000.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,732000.0,16266.666666666666,0.0
CHN,HEX,3,48.0,766800.0,15975.0,700800.0,2.0,92376.59017934426,44758.27832,44758.27832,137134.86849934427,50.0,0.96,0.04,741613.3947399738,14832.267894799477,0.05837021168492436
