technology,carrier,node,time_operation,value_scenario_,value_scenario_S1,value_scenario_S2,value_scenario_S3,value_scenario_S4,value_scenario_S5
Compressor_manufacturing,Steel,JPN,12,236.57,236.57,236.57,236.57,236.57,236.57
Compressor_manufacturing,Steel,JPN,13,236.57,236.57,236.57,236.57,236.57,236.57
Compressor_manufacturing,Steel,KOR,0,59.930905587500035,59.930905587500035,59.930905587500035,59.930905587500035,59.930905587500035,26.17424175824176
Compressor_manufacturing,Steel,KOR,1,93.12463371250003,93.12463371250003,93.19675871250001,93.12463371250003,93.12463371250003,26.17424175824176
Compressor_manufacturing,Steel,KOR,2,167.15516178750008,167.15516178750008,167.22728678750002,167.15516178750008,167.15516178750008,26.17424175824176
Compressor_manufacturing,Steel,KOR,3,221.27950000000004,221.27950000000004,221.628137825,221.27950000000004,221.27950000000004,82.21051282499995
Compressor_manufacturing,Steel,KOR,4,303.26653351249996,303.26653351249996,303.33865851249993,303.26653351249996,303.2665335125,135.08299175824177
Compressor_manufacturing,Steel,KOR,5,317.35,317.35,317.35,317.35,317.35,175.47299175824173
Compressor_manufacturing,Steel,KOR,6,317.35,317.35,317.35,317.35,317.35,233.185159325
Compressor_manufacturing,Steel,KOR,7,317.35,317.35,317.35,317.35,317.35,317.35
Compressor_manufacturing,Steel,KOR,8,317.35,317.35,317.35,317.35,317.35,317.35
Compressor_manufacturing,Steel,KOR,9,317.35,317.35,317.35,317.35,317.35,317.35
Compressor_manufacturing,Steel,KOR,10,317.35,317.35,317.35,317.35,317.35,317.35
Compressor_manufacturing,Steel,KOR,11,317.35,317.35,317.35,317.35,317.35,317.35
Compressor_manufacturing,Steel,KOR,12,317.35,317.35,317.35,317.35,317.35,317.35
Compressor_manufacturing,Steel,KOR,13,317.35,317.35,317.35,317.35,317.35,317.35
Compressor_manufacturing,Steel,ROE,0,100.975,100.975,100.97500000000001,100.975,100.975,134.513125
Compressor_manufacturing,Steel,ROE,1,116.62612500000002,116.62612500000002,116.62612500000002,116.62612500000002,116.62612500000002,134.513125
Compressor_manufacturing,Steel,ROE,2,116.62612500000002,116.62612500000002,116.62612500000002,116.62612500000002,116.62612500000002,134.513125
Compressor_manufacturing,Steel,ROE,3,134.513125,134.513125,134.513125,134.513125,134.513125,134.513125
Compressor_manufacturing,Steel,ROE,4,134.513125,134.513125,134.513125,134.513125,134.513125,134.513125
Compressor_manufacturing,Steel,ROE,5,134.513125,134.513125,134.513125,134.513125,134.513125,134.513125
Compressor_manufacturing,Steel,ROE,6,134.513125,134.513125,134.513125,134.513125,134.513125,134.513125
Compressor_manufacturing,Steel,ROE,7,134.513125,134.513125,144.119629735,134.513125,134.513125,134.513125
Compressor_manufacturing,Steel,ROE,8,134.513125,134.513125,175.04737500000002,134.513125,134.513125,134.513125
Compressor_manufacturing,Steel,ROE,9,134.513125,134.513125,216.37998816499996,134.513125,134.513125,134.513125
Compressor_manufacturing,Steel,ROE,10,134.51312499999983,134.51312499999983,264.7391428850001,134.51312499999983,134.513125,134.51312499999983
Compressor_manufacturing,Steel,ROE,11,188.24625000000003,230.8,294.008200675,230.8,224.99006962236362,134.513125
Compressor_manufacturing,Steel,ROE,12,199.06500000000003,381.47706596250003,372.7422957125002,381.47706596250003,351.7572789600715,134.513125
Compressor_manufacturing,Steel,ROE,13,210.60500000000002,575.2182167875,566.4834465375001,575.2182167875,527.6907465592469,134.513125
Compressor_manufacturing,Steel,ROW,0,68.23521941249999,68.23521941249999,68.23521941249999,68.23521941249999,68.23521941249999,85.82875000000001
Compressor_manufacturing,Steel,ROW,1,85.82875000000001,85.82875000000001,85.75662500000001,85.82875000000001,85.82875000000001,85.82875000000001
Compressor_manufacturing,Steel,ROW,2,85.82875000000001,85.82875000000001,85.75662500000001,85.82875000000001,85.82875000000001,106.16800000000002
Compressor_manufacturing,Steel,ROW,3,85.82875000000001,85.82875000000001,85.75662500000001,85.82875000000001,85.82875000000001,124.92050000000006
Compressor_manufacturing,Steel,ROW,4,85.82875000000001,85.82875000000001,85.75662500000001,85.82875000000001,85.82875000000001,164.57729175425823
Compressor_manufacturing,Steel,ROW,5,104.36487500000003,104.36487500000003,130.8552004493132,104.36487500000003,104.36487500000003,227.97102677925832
Compressor_manufacturing,Steel,ROW,6,117.297103875,117.297103875,149.4013003368132,117.297103875,117.297103875,250.418
Compressor_manufacturing,Steel,ROW,7,128.5550764993132,128.5550764993132,151.19002630181322,128.5550764993132,128.5550764993132,250.418
Compressor_manufacturing,Steel,ROW,8,153.11452312499995,153.11452312499992,145.5797065975,153.11452312499992,153.11452312499992,250.418
Compressor_manufacturing,Steel,ROW,9,230.65859893750013,230.65859893750013,182.44288786,230.6585989375001,230.65859893750013,250.418
Compressor_manufacturing,Steel,ROW,10,250.418,250.418,216.79991722499986,250.418,250.418,250.418
Compressor_manufacturing,Steel,ROW,11,250.418,250.418,250.418,250.418,250.418,381.23589438749997
Compressor_manufacturing,Steel,ROW,12,353.62887500000005,250.418,250.418,250.418,250.418,557.8948159625003
Compressor_manufacturing,Steel,ROW,13,430.73049999999995,250.418,250.418,250.418,250.418,763.2480917874999
Compressor_manufacturing,Steel,USA,0,57.7,57.7,57.7,57.7,57.7,57.7
Compressor_manufacturing,Steel,USA,1,57.7,57.7,57.7,57.7,57.7,57.7
Compressor_manufacturing,Steel,USA,2,57.7,57.7,57.7,57.7,57.7,57.7
Compressor_manufacturing,Steel,USA,3,57.7,57.7,57.7,57.7,57.7,57.7
Compressor_manufacturing,Steel,USA,4,57.7,57.7,57.7,57.7,57.7,57.7
Compressor_manufacturing,Steel,USA,5,57.7,57.7,57.7,57.7,57.7,57.7
Compressor_manufacturing,Steel,USA,6,57.7,57.7,57.7,57.7,57.7,57.7
Compressor_manufacturing,Steel,USA,7,57.7,57.7,57.7,57.7,57.7,57.7
Compressor_manufacturing,Steel,USA,8,57.7,57.7,57.7,57.7,57.7,57.7
Compressor_manufacturing,Steel,USA,9,57.7,57.7,57.7,57.7,57.7,57.7
Compressor_manufacturing,Steel,USA,10,57.7,57.7,57.7,57.7,57.7,57.7
Compressor_manufacturing,Steel,USA,11,57.7,57.7,57.7,57.7,57.7,57.7
Compressor_manufacturing,Steel,USA,12,57.7,57.7,57.7,57.7,57.7,57.7
Compressor_manufacturing,Steel,USA,13,57.7,57.7,57.7,57.7,57.7,57.7
Copper_mining,Copper_reserves,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,AUT,0,0.2,0.2,0.2,0.0,0.2,0.2
Copper_mining,Copper_reserves,AUT,1,0.2,0.2,0.2,0.0,0.2,0.2
Copper_mining,Copper_reserves,AUT,2,0.2,0.2,0.2,0.0,0.2,0.2
Copper_mining,Copper_reserves,AUT,3,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,AUT,4,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,AUT,5,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,AUT,6,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,AUT,7,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,AUT,8,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,AUT,9,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,AUT,10,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,AUT,11,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,AUT,12,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,AUT,13,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,BRA,5,1.0,1.0,1.0,0.0,1.0,1.0
Copper_mining,Copper_reserves,BRA,6,1.0,1.0,1.0,0.0,1.0,1.0
Copper_mining,Copper_reserves,BRA,7,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_reserves,BRA,8,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_reserves,BRA,9,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_reserves,BRA,10,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_reserves,BRA,11,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_reserves,BRA,12,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_reserves,BRA,13,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_reserves,CHN,0,75.22624999999994,75.22624999999988,75.22625,0.0,75.22624999999994,75.22624999999988
Copper_mining,Copper_reserves,CHN,1,126.01649446374995,126.01649446374995,126.01649446374998,0.0,126.01649446374995,126.01649446374995
Copper_mining,Copper_reserves,CHN,2,182.61071618625002,182.61071618625002,182.61071618624996,0.0,182.61071618625002,182.61071618624993
Copper_mining,Copper_reserves,CHN,3,245.8125111474999,245.81251114749992,245.81251114749995,51.24751114749995,245.81251114749995,245.8125111474999
Copper_mining,Copper_reserves,CHN,4,316.54849260374993,316.5484926037499,316.54849260374993,121.98349260375002,316.54849260374993,316.5484926037499
Copper_mining,Copper_reserves,CHN,5,380.0,380.0,380.0,201.32319021124994,380.0,380.0
Copper_mining,Copper_reserves,CHN,6,380.0,380.0,380.0,290.50213609750006,380.0,380.0
Copper_mining,Copper_reserves,CHN,7,380.0,380.0,380.0,380.0,380.0,380.0
Copper_mining,Copper_reserves,CHN,8,380.0,380.0,380.0,380.0,380.0,380.0
Copper_mining,Copper_reserves,CHN,9,380.0,380.0,380.0,380.0,380.0,380.0
Copper_mining,Copper_reserves,CHN,10,380.0,380.0,380.0,380.0,380.0,380.0
Copper_mining,Copper_reserves,CHN,11,380.0,380.0,380.0,380.0,380.0,380.0
Copper_mining,Copper_reserves,CHN,12,380.0,380.0,380.0,380.0,380.0,380.0
Copper_mining,Copper_reserves,CHN,13,380.0,380.0,380.0,380.0,380.0,380.0
Copper_mining,Copper_reserves,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,DEU,0,0.2,0.2,0.2,0.0,0.2,0.2
Copper_mining,Copper_reserves,DEU,1,0.2,0.2,0.2,0.0,0.2,0.2
Copper_mining,Copper_reserves,DEU,2,0.2,0.2,0.2,0.0,0.2,0.2
Copper_mining,Copper_reserves,DEU,3,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,DEU,4,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,DEU,5,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,DEU,6,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,DEU,7,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,DEU,8,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,DEU,9,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,DEU,10,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,DEU,11,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,DEU,12,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,DEU,13,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,ITA,0,1.0,1.0,1.0,0.0,1.0,1.0
Copper_mining,Copper_reserves,ITA,1,1.0,1.0,1.0,0.0,1.0,1.0
Copper_mining,Copper_reserves,ITA,2,1.0,1.0,1.0,0.0,1.0,1.0
Copper_mining,Copper_reserves,ITA,3,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_reserves,ITA,4,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_reserves,ITA,5,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_reserves,ITA,6,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_reserves,ITA,7,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_reserves,ITA,8,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_reserves,ITA,9,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_reserves,ITA,10,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_reserves,ITA,11,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_reserves,ITA,12,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_reserves,ITA,13,1.0,1.0,1.0,1.0,1.0,1.0
Copper_mining,Copper_reserves,JPN,0,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,JPN,1,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,JPN,2,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,JPN,3,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,JPN,4,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,JPN,5,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,JPN,6,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,JPN,7,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,JPN,8,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,JPN,9,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,JPN,10,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,JPN,11,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,JPN,12,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,JPN,13,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,KOR,5,0.2,0.2,0.2,0.0,0.2,0.2
Copper_mining,Copper_reserves,KOR,6,0.2,0.2,0.2,0.0,0.2,0.2
Copper_mining,Copper_reserves,KOR,7,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,KOR,8,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,KOR,9,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,KOR,10,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,KOR,11,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,KOR,12,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,KOR,13,0.2,0.2,0.2,0.2,0.2,0.2
Copper_mining,Copper_reserves,ROE,0,535.2,535.2,535.2,417.26125,535.2,535.2
Copper_mining,Copper_reserves,ROE,1,535.2,535.2,535.2,468.0514944637499,535.2,535.2
Copper_mining,Copper_reserves,ROE,2,535.2,535.2,535.2,524.6457161862501,535.2,535.2
Copper_mining,Copper_reserves,ROE,3,535.2,535.2,535.2,535.2,535.2,535.2
Copper_mining,Copper_reserves,ROE,4,535.2,535.2,535.2,535.2,535.2,535.2
Copper_mining,Copper_reserves,ROE,5,535.2,535.2,535.2,535.2,535.2,535.2
Copper_mining,Copper_reserves,ROE,6,535.2,535.2,535.2,535.2,535.2,535.2
Copper_mining,Copper_reserves,ROE,7,535.2,535.2,535.2,535.2,535.2,535.2
Copper_mining,Copper_reserves,ROE,8,535.2,535.2,535.2,535.2,535.2,535.2
Copper_mining,Copper_reserves,ROE,9,535.2,535.2,535.2,535.2,535.2,535.2
Copper_mining,Copper_reserves,ROE,10,535.2,535.2,535.2,535.2,535.2,535.2
Copper_mining,Copper_reserves,ROE,11,535.2,535.2,535.2,535.2,535.2,535.2
Copper_mining,Copper_reserves,ROE,12,535.2,535.2,535.2,535.2,535.2,535.2
Copper_mining,Copper_reserves,ROE,13,535.2,535.2,535.2,535.2,535.2,535.2
Copper_mining,Copper_reserves,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,ROW,5,14.68819021124996,14.688190211249932,14.688190211249932,0.0,14.68819021124996,14.688190211249932
Copper_mining,Copper_reserves,ROW,6,103.86713609749988,103.8671360974999,103.86713609749988,0.0,103.86713609749988,103.86713609749988
Copper_mining,Copper_reserves,ROW,7,204.31386569499986,204.31386569499986,204.31386569499983,9.748865694999921,204.3138656949998,154.28270041208793
Copper_mining,Copper_reserves,ROW,8,317.6812744374999,317.6812744374999,317.6812744374999,123.11627443749998,317.6812744374999,161.0725875
Copper_mining,Copper_reserves,ROW,9,445.88337793125004,445.88337793125004,445.8833779312498,251.31837793125004,445.88337793125004,245.88337793124992
Copper_mining,Copper_reserves,ROW,10,591.1379994074999,591.1379994074999,591.1379994074999,396.5729994075,591.1379994074999,391.13799940750005
Copper_mining,Copper_reserves,ROW,11,756.0167518662502,756.0167518662499,756.0167518662499,561.45175186625,756.0167518662499,556.0167518662498
Copper_mining,Copper_reserves,ROW,12,915.321875,943.5032081387499,943.50320813875,748.9382081387499,943.5032081387501,743.50320813875
Copper_mining,Copper_reserves,ROW,13,1047.1005,1157.06099018625,1157.06099018625,962.49599018625,1157.0609901862501,957.0609901862499
Copper_mining,Copper_reserves,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_mining,Copper_reserves,USA,7,0.0,0.0,0.0,0.0,0.0,50.031165282911985
Copper_mining,Copper_reserves,USA,8,0.0,0.0,0.0,0.0,0.0,156.60868693749993
Copper_mining,Copper_reserves,USA,9,0.0,0.0,0.0,0.0,0.0,200.0
Copper_mining,Copper_reserves,USA,10,0.0,0.0,0.0,0.0,0.0,200.0
Copper_mining,Copper_reserves,USA,11,0.0,0.0,0.0,0.0,0.0,200.0
Copper_mining,Copper_reserves,USA,12,0.0,0.0,0.0,0.0,0.0,200.0
Copper_mining,Copper_reserves,USA,13,0.0,0.0,0.0,0.0,0.0,200.0
Copper_recycling,Copper_scrap,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,AUT,0,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper_scrap,AUT,1,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper_scrap,AUT,2,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper_scrap,AUT,3,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper_scrap,AUT,4,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper_scrap,AUT,5,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper_scrap,AUT,6,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper_scrap,AUT,7,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper_scrap,AUT,8,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper_scrap,AUT,9,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper_scrap,AUT,10,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper_scrap,AUT,11,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper_scrap,AUT,12,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper_scrap,AUT,13,0.0,0.0,0.0,5.35,0.0,0.0
Copper_recycling,Copper_scrap,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
Copper_recycling,Copper_scrap,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
