location,commodity,time_operation,total_transport_cost,total_transport_opex,total_transport_flow,transport_cost_per_unit
AUS,HEX,9,0.0,0.0,0.0,
AUS,HEX,10,0.0,0.0,0.0,
AUS,HEX,11,0.0,0.0,0.0,
AUS,HEX,12,0.0,0.0,0.0,
AUS,HEX,13,0.0,0.0,0.0,
AUS,HP,0,0.0105599999999999,0.0105599999999999,10.56,0.0009999999999999905
AUS,HP,1,0.010982399999999799,0.010982399999999799,10.9824,0.0009999999999999816
AUS,HP,2,0.011421695999999799,0.011421695999999799,11.421696,0.0009999999999999822
AUS,HP,3,0.011878563999999899,0.011878563999999899,11.878564,0.0009999999999999913
AUS,HP,4,0.0123537059999999,0.0123537059999999,12.353706,0.0009999999999999918
AUS,HP,5,0.0157191656923076,0.0157191656923076,12.847855,0.0012234856084776488
AUS,HP,6,0.0157191656923076,0.0157191656923076,13.361762264957257,0.0011764290802817907
AUS,HP,7,0.0157191656923076,0.0157191656923076,13.896239999999999,0.0011311812182509514
AUS,HP,8,0.0162566349999999,0.0162566349999999,14.452089,0.0011248640248478889
AUS,HP,9,0.0162566349999999,0.0162566349999999,15.030173,0.0010815999922289584
AUS,HP,10,0.0162566349999999,0.0162566349999999,13.372188725274738,0.0012157048732997075
AUS,HP,11,0.0162566349999999,0.0162566349999999,16.256635,0.000999999999999994
AUS,HP,12,0.025294835582417498,0.025294835582417498,16.9069,0.0014961249893485793
AUS,HP,13,0.025971111582417498,0.025971111582417498,17.583176,0.0014770432589890185
AUS,Iron,0,0.0,0.0,0.0,
AUS,Iron,1,0.0,0.0,0.0,
AUS,Iron,2,0.0,0.0,0.0,
AUS,Iron,3,0.0,0.0,0.0,
AUS,Iron,4,0.0,0.0,0.0,
AUS,Iron,5,0.0,0.0,0.0,
AUS,Iron,6,0.0,0.0,0.0,
AUS,Iron,7,0.0,0.0,0.0,
AUS,Iron,8,0.0,0.0,0.0,
AUS,Iron,9,0.0,0.0,0.0,
AUS,Iron,10,0.0,0.0,0.0,
AUS,Iron,11,0.0,0.0,0.0,
AUS,Iron,12,0.0,0.0,0.0,
AUS,Iron,13,0.0,0.0,0.0,
AUS,Nickel,0,324.6630663888,324.6630663888,1.62,200.40930024
AUS,Nickel,1,324.6630663888,324.6630663888,1.62,200.40930024
AUS,Nickel,2,324.6630663888,324.6630663888,1.62,200.40930024
AUS,Nickel,3,324.6630663888,324.6630663888,1.62,200.40930024
AUS,Nickel,4,324.6630663888,324.6630663888,1.62,200.40930024
AUS,Nickel,5,324.6630663888,324.6630663888,1.62,200.40930024
AUS,Nickel,6,580.8700835104612,580.8700835104612,2.8984188000000035,200.40930024
AUS,Nickel,7,601.22790072,601.22790072,3.0,200.40930024
AUS,Nickel,8,721.4734808639998,721.4734808639998,3.6,200.40930023999994
AUS,Nickel,9,721.4734808639998,721.4734808639998,3.6,200.40930023999994
AUS,Nickel,10,841.719061008,841.719061008,4.2,200.40930024
AUS,Nickel,11,841.719061008,841.719061008,4.2,200.40930024
AUS,Nickel,12,961.964641152,961.964641152,4.8,200.40930024000002
AUS,Nickel,13,1082.210221296,1082.210221296,5.4,200.40930024
AUS,Refrigerant,0,0.0,0.0,0.0,
AUS,Refrigerant,1,0.0,0.0,0.0,
AUS,Refrigerant,2,0.0,0.0,0.0,
AUS,Refrigerant,3,0.0,0.0,0.0,
AUS,Refrigerant,4,0.0,0.0,0.0,
AUS,Refrigerant,5,0.0,0.0,0.0,
AUS,Refrigerant,6,0.0,0.0,0.0,
AUS,Refrigerant,7,0.0,0.0,0.0,
AUS,Refrigerant,8,0.0,0.0,0.0,
AUS,Refrigerant,9,0.0,0.0,0.0,
AUS,Refrigerant,10,486421.2100316863,486421.2100316863,1.284915037499993,378562.93672000006
AUS,Refrigerant,11,0.0012849150374999,0.0012849150374999,0.0,
AUS,Refrigerant,12,0.0012849150374999,0.0012849150374999,0.0,
AUS,Refrigerant,13,0.0012849150374999,0.0012849150374999,0.0,
AUS,Steel,0,0.0,0.0,0.0,
AUS,Steel,1,0.0,0.0,0.0,
AUS,Steel,2,0.0,0.0,0.0,
AUS,Steel,3,0.0,0.0,0.0,
AUS,Steel,4,0.0,0.0,0.0,
AUS,Steel,5,0.0,0.0,0.0,
AUS,Steel,6,0.0,0.0,0.0,
AUS,Steel,7,0.0,0.0,0.0,
AUS,Steel,8,0.0,0.0,0.0,
AUS,Steel,9,0.0,0.0,0.0,
AUS,Steel,10,0.0,0.0,0.0,
AUS,Steel,11,0.0,0.0,0.0,
AUS,Steel,12,0.0,0.0,0.0,
AUS,Steel,13,0.0,0.0,0.0,
AUT,Aluminium,0,0.0,0.0,0.0,
AUT,Aluminium,1,0.0,0.0,0.0,
AUT,Aluminium,2,0.0,0.0,0.0,
AUT,Aluminium,3,0.0,0.0,0.0,
AUT,Aluminium,4,0.0,0.0,0.0,
AUT,Aluminium,5,0.0,0.0,0.0,
AUT,Aluminium,6,0.0,0.0,0.0,
AUT,Aluminium,7,0.0,0.0,0.0,
AUT,Aluminium,8,0.0,0.0,0.0,
AUT,Aluminium,9,0.0,0.0,0.0,
AUT,Aluminium,10,0.0,0.0,0.0,
AUT,Aluminium,11,0.0,0.0,0.0,
AUT,Aluminium,12,0.0,0.0,0.0,
AUT,Aluminium,13,0.0,0.0,0.0,
AUT,Bauxite,0,4626.6918323807995,4626.6918323807995,78.52,58.92373704
AUT,Bauxite,1,4626.6918323807995,4626.6918323807995,78.52,58.92373704
AUT,Bauxite,2,4626.6918323807995,4626.6918323807995,78.52,58.92373704
AUT,Bauxite,3,4626.6918323807995,4626.6918323807995,78.52,58.92373704
AUT,Bauxite,4,4626.6918323807995,4626.6918323807995,78.52,58.92373704
AUT,Bauxite,5,4626.6918323807995,4626.6918323807995,78.52,58.92373704
AUT,Bauxite,6,4626.6918323807995,4626.6918323807995,78.52,58.92373704
AUT,Bauxite,7,4626.6918323807995,4626.6918323807995,78.52,58.92373704
AUT,Bauxite,8,4626.6918323807995,4626.6918323807995,78.52,58.92373704
AUT,Bauxite,9,4626.6918323807995,4626.6918323807995,78.52,58.92373704
AUT,Bauxite,10,4626.6918323807995,4626.6918323807995,78.52,58.92373704
AUT,Bauxite,11,4626.6918323807995,4626.6918323807995,78.52,58.92373704
AUT,Bauxite,12,4626.6918323807995,4626.6918323807995,78.52,58.92373704
AUT,Bauxite,13,4626.6918323807995,4626.6918323807995,78.52,58.92373704
AUT,Compressor,0,0.0,0.0,0.0,
AUT,Compressor,1,0.0,0.0,0.0,
AUT,Compressor,2,0.0,0.0,0.0,
AUT,Compressor,3,0.0,0.0,0.0,
AUT,Compressor,4,0.0,0.0,0.0,
AUT,Compressor,5,0.0,0.0,0.0,
AUT,Compressor,6,0.0,0.0,0.0,
AUT,Compressor,7,0.0,0.0,0.0,
AUT,Compressor,8,1588.3081331912304,1588.3081331912304,1.1576923076923074,1371.96051372
AUT,Compressor,9,1588.30813319123,1588.30813319123,1.1576923076923071,1371.9605137199999
AUT,Compressor,10,1588.3081331912304,1588.3081331912304,1.1576923076923074,1371.96051372
AUT,Compressor,11,0.0,0.0,0.0,
AUT,Compressor,12,0.0,0.0,0.0,
AUT,Compressor,13,0.0,0.0,0.0,
AUT,Copper,0,0.0,0.0,0.0,
AUT,Copper,1,0.0,0.0,0.0,
AUT,Copper,2,0.0,0.0,0.0,
AUT,Copper,3,0.0,0.0,0.0,
AUT,Copper,4,0.0,0.0,0.0,
AUT,Copper,5,0.0,0.0,0.0,
AUT,Copper,6,0.0,0.0,0.0,
AUT,Copper,7,0.0,0.0,0.0,
AUT,Copper,8,369.3732509325183,369.3732509325183,4.534961538461537,81.45013972
AUT,Copper,9,369.37325093251826,369.37325093251826,4.534961538461536,81.45013972000001
AUT,Copper,10,369.3732509325183,369.3732509325183,4.534961538461537,81.45013972
AUT,Copper,11,0.0045349615384615,0.0045349615384615,0.0,
AUT,Copper,12,0.0045349615384615,0.0045349615384615,0.0,
AUT,Copper,13,0.0045349615384615,0.0045349615384615,0.0,
AUT,Copper_ore,0,0.0,0.0,0.0,
AUT,Copper_ore,1,0.0,0.0,0.0,
AUT,Copper_ore,2,0.0,0.0,0.0,
AUT,Copper_ore,3,0.0,0.0,0.0,
AUT,Copper_ore,4,0.0,0.0,0.0,
AUT,Copper_ore,5,0.0,0.0,0.0,
AUT,Copper_ore,6,0.0,0.0,0.0,
AUT,Copper_ore,7,0.0,0.0,0.0,
AUT,Copper_ore,8,0.0,0.0,0.0,
AUT,Copper_ore,9,0.0,0.0,0.0,
AUT,Copper_ore,10,0.0,0.0,0.0,
AUT,Copper_ore,11,0.0,0.0,0.0,
AUT,Copper_ore,12,0.0,0.0,0.0,
AUT,Copper_ore,13,0.0,0.0,0.0,
AUT,HEX,0,0.0,0.0,0.0,
AUT,HEX,1,0.0,0.0,0.0,
AUT,HEX,2,0.0,0.0,0.0,
AUT,HEX,3,0.0,0.0,0.0,
AUT,HEX,4,0.0,0.0,0.0,
AUT,HEX,5,0.0,0.0,0.0,
AUT,HEX,6,0.0,0.0,0.0,
AUT,HEX,7,0.0,0.0,0.0,
AUT,HEX,8,7634.479003137071,7634.479003137071,0.7576923076923072,10075.962136119999
AUT,HEX,9,7634.479003137071,7634.479003137071,0.7576923076923072,10075.962136119999
AUT,HEX,10,7634.479003137071,7634.479003137071,0.7576923076923072,10075.962136119999
AUT,HEX,11,757.6923076923072,757.6923076923072,0.0,
AUT,HEX,12,757.6923076923072,757.6923076923072,0.0,
AUT,HEX,13,757.6923076923072,757.6923076923072,0.0,
AUT,HP,0,0.00039363199999999863,0.00039363199999999863,0.3936319999999998,0.000999999999999997
AUT,HP,1,0.00046054899999999863,0.00046054899999999863,0.4605489999999998,0.0009999999999999974
AUT,HP,2,1845.3261591036944,1845.3261591036944,0.538843,3424.6082051797916
AUT,HP,3,1645.1579179181385,1645.1579179181385,0.6304459999999998,2609.514403958688
AUT,HP,4,1197.1063952657887,1197.1063952657887,0.7376219999999999,1622.9266416481462
AUT,HP,5,672.8849841500628,672.8849841500628,0.8630179999999998,779.6882384261544
AUT,HP,6,59.545161802795896,59.545161802795896,1.0097309999999997,58.97131196605424
AUT,HP,7,0.0017202279999999986,0.0017202279999999986,1.181385,0.001456111259242329
AUT,HP,8,0.0017202279999999986,0.0017202279999999986,0.2245276923076927,0.007661540464427873
AUT,HP,9,0.0017202279999999986,0.0017202279999999986,0.4595056923076928,0.0037436489445012247
AUT,HP,10,0.0017202279999999986,0.0017202279999999986,0.7344286923076926,0.0023422668776661854
AUT,HP,11,0.0027526249999999986,0.0027526249999999986,2.213782,0.0012434038220565523
AUT,HP,12,0.003995129999999999,0.003995129999999999,2.590125,0.00154244679310844
AUT,HP,13,0.004435450999999999,0.004435450999999999,3.030446,0.0014636297759471706
AUT,Iron,0,0.0,0.0,0.0,
AUT,Iron,1,0.0,0.0,0.0,
AUT,Iron,2,0.0,0.0,0.0,
AUT,Iron,3,0.0,0.0,0.0,
AUT,Iron,4,0.0,0.0,0.0,
AUT,Iron,5,0.0,0.0,0.0,
AUT,Iron,6,0.0,0.0,0.0,
AUT,Iron,7,0.0,0.0,0.0,
AUT,Iron,8,0.0,0.0,0.0,
AUT,Iron,9,0.0,0.0,0.0,
AUT,Iron,10,0.0,0.0,0.0,
AUT,Iron,11,0.0,0.0,0.0,
AUT,Iron,12,0.0,0.0,0.0,
AUT,Iron,13,0.0,0.0,0.0,
AUT,Nickel,0,21.588743534400002,21.588743534400002,1.35,15.991661877333334
AUT,Nickel,1,21.588743534400002,21.588743534400002,1.35,15.991661877333334
AUT,Nickel,2,28.840990730399998,28.840990730399998,1.8,16.022772628
AUT,Nickel,3,28.840990730399998,28.840990730399998,1.8,16.022772628
AUT,Nickel,4,28.840990730399998,28.840990730399998,1.8,16.022772628
AUT,Nickel,5,28.840990730399998,28.840990730399998,1.8,16.022772628
AUT,Nickel,6,28.840990730399987,28.840990730399987,1.7999999999999992,16.022772628000002
AUT,Nickel,7,28.840990730399977,28.840990730399977,1.7999999999999987,16.022772628
AUT,Nickel,8,28.840990730399998,28.840990730399998,1.7999999999999998,16.022772628000002
AUT,Nickel,9,28.840990730399998,28.840990730399998,1.7999999999999998,16.022772628000002
AUT,Nickel,10,28.840990730399998,28.840990730399998,1.8,16.022772628
AUT,Nickel,11,28.84099073039996,28.84099073039996,1.7999999999999974,16.022772628000002
AUT,Nickel,12,28.840990730399977,28.840990730399977,1.7999999999999987,16.022772628
AUT,Nickel,13,29.008988784000003,29.008988784000003,1.8,16.11610488
AUT,Refrigerant,0,0.0,0.0,0.0,
AUT,Refrigerant,1,0.0,0.0,0.0,
AUT,Refrigerant,2,0.0,0.0,0.0,
AUT,Refrigerant,3,0.0,0.0,0.0,
AUT,Refrigerant,4,0.0,0.0,0.0,
AUT,Refrigerant,5,0.0,0.0,0.0,
AUT,Refrigerant,6,0.0,0.0,0.0,
AUT,Refrigerant,7,0.0,0.0,0.0,
AUT,Refrigerant,8,49481.05896019999,49481.05896019999,0.6584374999999998,75149.21152000001
AUT,Refrigerant,9,49481.05896019998,49481.05896019998,0.6584374999999997,75149.21152000001
AUT,Refrigerant,10,49481.05896019999,49481.05896019999,0.6584374999999998,75149.21152000001
AUT,Refrigerant,11,0.0006584374999999,0.0006584374999999,0.0,
AUT,Refrigerant,12,0.0006584374999999,0.0006584374999999,0.0,
AUT,Refrigerant,13,0.0006584374999999,0.0006584374999999,0.0,
AUT,Steel,0,0.0,0.0,0.0,
AUT,Steel,1,0.0,0.0,0.0,
AUT,Steel,2,0.0,0.0,0.0,
AUT,Steel,3,0.0,0.0,0.0,
AUT,Steel,4,0.0,0.0,0.0,
AUT,Steel,5,0.0,0.0,0.0,
AUT,Steel,6,0.0,0.0,0.0,
AUT,Steel,7,0.0,0.0,0.0,
AUT,Steel,8,0.0,0.0,0.0,
AUT,Steel,9,0.0,0.0,0.0,
AUT,Steel,10,0.0,0.0,0.0,
AUT,Steel,11,0.0,0.0,0.0,
AUT,Steel,12,0.0,0.0,0.0,
AUT,Steel,13,0.0,0.0,0.0,
BRA,Aluminium,0,21256.42068560736,21256.42068560736,49.092,432.99154008000005
BRA,Aluminium,1,21256.42068560736,21256.42068560736,49.092,432.99154008000005
BRA,Aluminium,2,21256.42068560736,21256.42068560736,49.092,432.99154008000005
BRA,Aluminium,3,21256.42068560736,21256.42068560736,49.092,432.99154008000005
BRA,Aluminium,4,21256.42068560736,21256.42068560736,49.092,432.99154008000005
BRA,Aluminium,5,21256.42068560736,21256.42068560736,49.092,432.99154008000005
BRA,Aluminium,6,17529.220883407233,17529.220883407233,40.483980079999974,432.9915400800001
BRA,Aluminium,7,17233.063295184,17233.063295184,39.8,432.99154008000005
BRA,Aluminium,8,15483.7774732608,15483.7774732608,35.76,432.99154008
BRA,Aluminium,9,15483.7774732608,15483.7774732608,35.76,432.99154008
BRA,Aluminium,10,13734.4916513376,13734.4916513376,31.72,432.99154008
BRA,Aluminium,11,13734.4916513376,13734.4916513376,31.72,432.99154008
BRA,Aluminium,12,11985.2058294144,11985.2058294144,27.68,432.99154008000005
BRA,Aluminium,13,10235.9200074912,10235.9200074912,23.64,432.99154008
BRA,Bauxite,0,0.0,0.0,0.0,
BRA,Bauxite,1,0.0,0.0,0.0,
BRA,Bauxite,2,0.0,0.0,0.0,
BRA,Bauxite,3,0.0,0.0,0.0,
BRA,Bauxite,4,0.0,0.0,0.0,
BRA,Bauxite,5,0.0,0.0,0.0,
BRA,Bauxite,6,0.0,0.0,0.0,
BRA,Bauxite,7,0.0,0.0,0.0,
BRA,Bauxite,8,0.0,0.0,0.0,
BRA,Bauxite,9,0.0,0.0,0.0,
BRA,Bauxite,10,0.0,0.0,0.0,
BRA,Bauxite,11,0.0,0.0,0.0,
BRA,Bauxite,12,0.0,0.0,0.0,
BRA,Bauxite,13,0.0,0.0,0.0,
BRA,Compressor,0,0.0,0.0,0.0,
BRA,Compressor,1,0.0,0.0,0.0,
BRA,Compressor,2,0.0,0.0,0.0,
BRA,Compressor,3,0.0,0.0,0.0,
BRA,Compressor,4,0.0,0.0,0.0,
BRA,Compressor,5,0.0,0.0,0.0,
BRA,Compressor,6,0.0,0.0,0.0,
BRA,Compressor,7,0.0,0.0,0.0,
BRA,Compressor,8,0.0,0.0,0.0,
BRA,Compressor,9,0.0,0.0,0.0,
BRA,Compressor,10,0.0,0.0,0.0,
BRA,Compressor,11,0.0,0.0,0.0,
BRA,Compressor,12,0.0,0.0,0.0,
BRA,Compressor,13,0.0,0.0,0.0,
BRA,Copper,0,0.0,0.0,0.0,
BRA,Copper,1,0.0,0.0,0.0,
BRA,Copper,2,0.0,0.0,0.0,
BRA,Copper,3,0.0,0.0,0.0,
BRA,Copper,4,0.0,0.0,0.0,
BRA,Copper,5,0.0,0.0,0.0,
BRA,Copper,6,0.0,0.0,0.0,
BRA,Copper,7,0.0,0.0,0.0,
BRA,Copper,8,0.0,0.0,0.0,
BRA,Copper,9,0.0,0.0,0.0,
BRA,Copper,10,0.0,0.0,0.0,
BRA,Copper,11,0.0,0.0,0.0,
BRA,Copper,12,0.0,0.0,0.0,
BRA,Copper,13,0.0,0.0,0.0,
BRA,Copper_ore,0,2906.22837004148,2906.22837004148,21.641,134.29270228000001
BRA,Copper_ore,1,2906.22837004148,2906.22837004148,21.641,134.29270228000001
BRA,Copper_ore,2,2906.22837004148,2906.22837004148,21.641,134.29270228000001
BRA,Copper_ore,3,2906.22837004148,2906.22837004148,21.641,134.29270228000001
BRA,Copper_ore,4,2906.22837004148,2906.22837004148,21.641,134.29270228000001
BRA,Copper_ore,5,2771.9366677614803,2771.9366677614803,20.641,134.29275072726517
BRA,Copper_ore,6,2444.94286777742,2444.94286777742,20.641,118.45079539641587
BRA,Copper_ore,7,1600.87103872884,1600.87103872884,20.641,77.55782368726516
BRA,Copper_ore,8,1600.87103872884,1600.87103872884,20.641,77.55782368726516
BRA,Copper_ore,9,2493.847488948419,2493.847488948419,32.154841923626364,77.55744826461171
BRA,Copper_ore,10,4868.10530926432,4868.10530926432,62.768,77.55712001759368
BRA,Copper_ore,11,1600.91316572884,1600.91316572884,20.641,77.55986462520421
BRA,Copper_ore,12,1600.91316572884,1600.91316572884,20.641,77.55986462520421
BRA,Copper_ore,13,1600.91316572884,1600.91316572884,20.641,77.55986462520421
BRA,HEX,0,0.0,0.0,0.0,
BRA,HEX,1,0.0,0.0,0.0,
BRA,HEX,2,0.0,0.0,0.0,
BRA,HEX,3,0.0,0.0,0.0,
BRA,HEX,4,0.0,0.0,0.0,
BRA,HEX,5,0.0,0.0,0.0,
BRA,HEX,6,0.0,0.0,0.0,
BRA,HEX,7,0.0,0.0,0.0,
BRA,HEX,8,0.0,0.0,0.0,
BRA,HEX,9,4570.647611459125,4570.647611459125,0.8151202747252726,5607.32906932
BRA,HEX,10,46540.831275355995,46540.831275355995,8.3,5607.329069319999
BRA,HEX,11,8300.0,8300.0,0.0,
BRA,HEX,12,8300.0,8300.0,0.0,
BRA,HEX,13,8300.0,8300.0,0.0,
BRA,HP,0,0.0,0.0,0.0,
BRA,HP,1,0.0,0.0,0.0,
BRA,HP,2,0.0,0.0,0.0,
BRA,HP,3,0.0,0.0,0.0,
BRA,HP,4,0.0,0.0,0.0,
BRA,HP,5,0.0,0.0,0.0,
BRA,HP,6,0.0,0.0,0.0,
BRA,HP,7,0.0,0.0,0.0,
BRA,HP,8,0.0,0.0,0.0,
BRA,HP,9,0.0,0.0,0.0,
BRA,HP,10,0.0,0.0,0.0,
BRA,HP,11,0.0,0.0,0.0,
BRA,HP,12,0.0,0.0,0.0,
BRA,HP,13,0.0,0.0,0.0,
BRA,Iron,0,0.0,0.0,0.0,
BRA,Iron,1,0.0,0.0,0.0,
BRA,Iron,2,0.0,0.0,0.0,
BRA,Iron,3,0.0,0.0,0.0,
BRA,Iron,4,0.0,0.0,0.0,
BRA,Iron,5,0.0,0.0,0.0,
BRA,Iron,6,0.0,0.0,0.0,
BRA,Iron,7,0.0,0.0,0.0,
BRA,Iron,8,0.0,0.0,0.0,
BRA,Iron,9,0.0,0.0,0.0,
BRA,Iron,10,0.0,0.0,0.0,
BRA,Iron,11,0.0,0.0,0.0,
BRA,Iron,12,0.0,0.0,0.0,
BRA,Iron,13,0.0,0.0,0.0,
BRA,Nickel,0,0.0,0.0,0.0,
BRA,Nickel,1,0.0,0.0,0.0,
BRA,Nickel,2,0.0,0.0,0.0,
BRA,Nickel,3,0.0,0.0,0.0,
BRA,Nickel,4,0.0,0.0,0.0,
BRA,Nickel,5,0.0,0.0,0.0,
BRA,Nickel,6,0.0,0.0,0.0,
BRA,Nickel,7,0.0,0.0,0.0,
BRA,Nickel,8,0.0,0.0,0.0,
BRA,Nickel,9,0.0,0.0,0.0,
BRA,Nickel,10,0.0,0.0,0.0,
BRA,Nickel,11,0.0,0.0,0.0,
BRA,Nickel,12,0.0,0.0,0.0,
BRA,Nickel,13,0.0,0.0,0.0,
BRA,Refrigerant,0,0.0,0.0,0.0,
BRA,Refrigerant,1,0.0,0.0,0.0,
BRA,Refrigerant,2,0.0,0.0,0.0,
BRA,Refrigerant,3,0.0,0.0,0.0,
BRA,Refrigerant,4,0.0,0.0,0.0,
BRA,Refrigerant,5,0.0,0.0,0.0,
BRA,Refrigerant,6,0.0,0.0,0.0,
BRA,Refrigerant,7,0.0,0.0,0.0,
BRA,Refrigerant,8,0.0,0.0,0.0,
BRA,Refrigerant,9,198697.4974881437,198697.4974881437,1.6010996562499988,124100.64340000002
BRA,Refrigerant,10,726997.0816176251,726997.0816176251,5.858125,124100.64340000002
BRA,Refrigerant,11,0.005858125,0.005858125,0.0,
BRA,Refrigerant,12,0.005858125,0.005858125,0.0,
BRA,Refrigerant,13,0.005858125,0.005858125,0.0,
BRA,Steel,0,0.0,0.0,0.0,
BRA,Steel,1,0.0,0.0,0.0,
BRA,Steel,2,0.0,0.0,0.0,
BRA,Steel,3,0.0,0.0,0.0,
BRA,Steel,4,0.0,0.0,0.0,
BRA,Steel,5,0.0,0.0,0.0,
BRA,Steel,6,0.0,0.0,0.0,
BRA,Steel,7,0.0,0.0,0.0,
BRA,Steel,8,0.0,0.0,0.0,
BRA,Steel,9,0.0,0.0,0.0,
BRA,Steel,10,0.0,0.0,0.0,
BRA,Steel,11,0.0,0.0,0.0,
BRA,Steel,12,0.0,0.0,0.0,
BRA,Steel,13,0.0,0.0,0.0,
CHN,Aluminium,0,0.0,0.0,0.0,
CHN,Aluminium,1,0.0,0.0,0.0,
CHN,Aluminium,2,0.0,0.0,0.0,
CHN,Aluminium,3,0.0,0.0,0.0,
CHN,Aluminium,4,0.0,0.0,0.0,
CHN,Aluminium,5,0.0,0.0,0.0,
CHN,Aluminium,6,0.0,0.0,0.0,
CHN,Aluminium,7,0.0,0.0,0.0,
CHN,Aluminium,8,0.0,0.0,0.0,
CHN,Aluminium,9,0.0,0.0,0.0,
CHN,Aluminium,10,0.0,0.0,0.0,
CHN,Aluminium,11,0.0,0.0,0.0,
CHN,Aluminium,12,0.0,0.0,0.0,
CHN,Aluminium,13,0.0,0.0,0.0,
CHN,Bauxite,0,0.0,0.0,0.0,
CHN,Bauxite,1,0.0,0.0,0.0,
CHN,Bauxite,2,0.0,0.0,0.0,
CHN,Bauxite,3,0.0,0.0,0.0,
CHN,Bauxite,4,0.0,0.0,0.0,
CHN,Bauxite,5,0.0,0.0,0.0,
CHN,Bauxite,6,0.0,0.0,0.0,
CHN,Bauxite,7,0.0,0.0,0.0,
CHN,Bauxite,8,0.0,0.0,0.0,
CHN,Bauxite,9,0.0,0.0,0.0,
