location,commodity,time_operation,total_production,total_production_cost,production_cost_per_unit,opex_cost,total_import_flow,total_import_production_cost,total_transport_cost,total_transport_opex,total_import_cost,total_output,domestic_ratio,import_ratio,weighted_cost,weighted_cost_per_unit,transport_to_production_ratio
AUS,Copper,6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,9,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,9,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,11,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,11,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,12,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,12,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,13,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper,13,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper_ore,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper_ore,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper_ore,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper_ore,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper_ore,4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper_ore,5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper_ore,6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper_ore,7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Copper_ore,8,0.0,0.0,,0.0,1.850875,5650.673030145001,309.97893011156503,309.97893011156503,5960.651960256566,1.850875,0.0,1.0,5960.651960256566,3220.4508463600005,
AUS,Copper_ore,9,0.0,0.0,,0.0,1.850875,5650.673030145001,309.97893011156503,309.97893011156503,5960.651960256566,1.850875,0.0,1.0,5960.651960256566,3220.4508463600005,
AUS,Copper_ore,10,0.0,0.0,,0.0,11.090967313626324,33860.43351243494,1857.4815596840556,1857.4815596840556,35717.915072118994,11.090967313626324,0.0,1.0,35717.915072118994,3220.4508463600005,
AUS,Copper_ore,11,0.0,0.0,,0.0,1.850875,5650.673030145,309.98817020387867,309.98817020387867,5960.661200348878,1.850875,0.0,1.0,5960.661200348878,3220.455838643278,
AUS,Copper_ore,12,0.0,0.0,,0.0,1.850875,5650.673030145,309.98817020387867,309.98817020387867,5960.661200348878,1.850875,0.0,1.0,5960.661200348878,3220.455838643278,
AUS,Copper_ore,13,0.0,0.0,,0.0,1.850875,5650.673030145,309.98817020387867,309.98817020387867,5960.661200348878,1.850875,0.0,1.0,5960.661200348878,3220.455838643278,
AUS,HEX,0,2.7,81432.0,30159.999999999996,81432.0,0.0,0.0,0.0,0.0,0.0,2.7,1.0,0.0,81432.0,30159.999999999996,0.0
AUS,HEX,1,2.7,80190.0,29699.999999999996,80190.0,0.0,0.0,0.0,0.0,0.0,2.7,1.0,0.0,80190.0,29699.999999999996,0.0
AUS,HEX,2,2.7,78030.0,28899.999999999996,78030.0,0.0,0.0,0.0,0.0,0.0,2.7,1.0,0.0,78030.0,28899.999999999996,0.0
AUS,HEX,3,2.7,77220.0,28599.999999999996,77220.0,0.0,0.0,0.0,0.0,0.0,2.7,1.0,0.0,77220.0,28599.999999999996,0.0
AUS,HEX,4,2.7,76140.0,28199.999999999996,76140.0,0.0,0.0,0.0,0.0,0.0,2.7,1.0,0.0,76140.0,28199.999999999996,0.0
AUS,HEX,5,2.7,75060.0,27799.999999999996,75060.0,0.0,0.0,0.0,0.0,0.0,2.7,1.0,0.0,75060.0,27799.999999999996,0.0
AUS,HEX,6,4.830698000000006,260203.0052000005,53864.473664054385,132361.12520000016,0.0,0.0,0.0,0.0,0.0,4.830698000000006,1.0,0.0,260203.0052000005,53864.473664054385,0.0
AUS,HEX,7,5.0,145158.11999999965,29031.62399999993,135000.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,145158.11999999965,29031.62399999993,0.0
AUS,HEX,8,6.0,220200.0,36700.0,160200.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,220200.0,36700.0,0.0
AUS,HEX,9,6.0,157800.0,26300.0,157800.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,157800.0,26300.0,0.0
AUS,HEX,10,7.0,242000.0,34571.42857142857,182000.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,242000.0,34571.42857142857,0.0
AUS,HEX,11,7.0,179200.0,25600.0,179200.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,179200.0,25600.0,0.0
AUS,HEX,12,8.0,262400.0,32800.0,202400.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,262400.0,32800.0,0.0
AUS,HEX,13,9.0,284100.0,31566.666666666668,224100.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,284100.0,31566.666666666668,0.0
AUS,HP,0,0.0,63510.99999999999,,63510.99999999999,10.56,609110.5648244924,0.0105599999999999,0.0105599999999999,609110.5753844924,10.56,0.0,1.0,609110.5753844924,57680.92569928905,1.6627040985026059e-07
AUS,HP,1,0.0,63088.99999999999,,63088.99999999999,10.9824,633857.5987454392,0.010982399999999799,0.010982399999999799,633857.6097278392,10.9824,0.0,1.0,633857.6097278392,57715.76428902965,1.7407788996496696e-07
AUS,HP,2,0.0,62877.99999999999,,62877.99999999999,11.421696,657931.3998155141,0.011421695999999799,0.011421695999999799,657931.4112372102,11.421696,0.0,1.0,657931.4112372102,57603.65284080491,1.8164852571646362e-07
AUS,HP,3,0.0,62455.99999999999,,62455.99999999999,11.878564,686313.2022143838,0.011878563999999899,0.011878563999999899,686313.2140929478,11.878564,0.0,1.0,686313.2140929478,57777.45644111087,1.9019091840655663e-07
AUS,HP,4,0.0,62033.99999999999,,62033.99999999999,12.353706,716548.1920037906,0.0123537059999999,0.0123537059999999,716548.2043574967,12.353706,0.0,1.0,716548.2043574967,58002.69201464699,1.9914411451784346e-07
AUS,HP,5,0.0,61612.0,,61612.0,12.847855,741680.5685407002,0.0157191656923076,0.0157191656923076,741680.5842598659,12.847855,0.0,1.0,741680.5842598659,57727.96970855181,2.551315602854574e-07
AUS,HP,6,0.0,61190.0,,61190.0,13.361762264957257,770036.4102208475,0.0157191656923076,0.0157191656923076,770036.4259400131,13.361762264957257,0.0,1.0,770036.4259400131,57629.85530430528,2.5689108828742607e-07
AUS,HP,7,0.0,60979.0,,60979.0,13.896239999999999,798051.181755682,0.0157191656923076,0.0157191656923076,798051.1974748477,13.896239999999999,0.0,1.0,798051.1974748477,57429.290043554785,2.577799847866905e-07
AUS,HP,8,0.0,60557.0,,60557.0,14.452089,827931.0368472079,0.0162566349999999,0.0162566349999999,827931.0531038429,14.452089,0.0,1.0,827931.0531038429,57287.98467154768,2.684517892233747e-07
AUS,HP,9,0.0,60135.0,,60135.0,15.030173,870902.0193135082,0.0162566349999999,0.0162566349999999,870902.0355701431,15.030173,0.0,1.0,870902.0355701431,57943.58026152747,2.7033566142845103e-07
AUS,HP,10,2.2591912747252625,149096.75199139974,65995.63023256241,132178.46143755497,13.372188725274738,781499.6880776642,0.0162566349999999,0.0162566349999999,781499.7043342992,15.63138,0.14452922740828145,0.8554707725917186,690098.9942214638,44148.308992645805,1.0903413241985059e-07
AUS,HP,11,0.0,63709.1939472524,,63709.1939472524,16.256635,941849.087632814,0.0162566349999999,0.0162566349999999,941849.1038894489,16.256635,0.0,1.0,941849.1038894489,57936.289022263765,2.551693718407342e-07
AUS,HP,12,0.0,63257.35569230735,,63257.35569230735,16.9069,1061540.389091192,0.025294835582417498,0.025294835582417498,1061540.4143860277,16.9069,0.0,1.0,1061540.4143860277,62787.407176124994,3.9987184582066827e-07
AUS,HP,13,0.0,63031.436564834825,,63031.436564834825,17.583176,1112793.5926548399,0.025971111582417498,0.025971111582417498,1112793.6186259515,17.583176,0.0,1.0,1112793.6186259515,63287.407157043264,4.120342641358543e-07
AUS,Iron,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Iron,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Iron,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Iron,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Iron,4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Iron,5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Iron,6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Iron,7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Iron,8,15.002000000000002,527.63372058384,35.170891919999995,527.63372058384,0.0,0.0,0.0,0.0,0.0,15.002000000000002,1.0,0.0,527.63372058384,35.170891919999995,0.0
AUS,Iron,9,15.002000000000002,527.63372058384,35.170891919999995,527.63372058384,0.0,0.0,0.0,0.0,0.0,15.002000000000002,1.0,0.0,527.63372058384,35.170891919999995,0.0
AUS,Iron,10,56.46267827375802,1985.8427550800752,35.170891919999995,1985.8427550800752,0.0,0.0,0.0,0.0,0.0,56.46267827375802,1.0,0.0,1985.8427550800752,35.170891919999995,0.0
AUS,Iron,11,15.002000000000002,527.63372058384,35.170891919999995,527.63372058384,0.0,0.0,0.0,0.0,0.0,15.002000000000002,1.0,0.0,527.63372058384,35.170891919999995,0.0
AUS,Iron,12,15.002000000000002,527.63372058384,35.170891919999995,527.63372058384,0.0,0.0,0.0,0.0,0.0,15.002000000000002,1.0,0.0,527.63372058384,35.170891919999995,0.0
AUS,Iron,13,15.002000000000002,527.63372058384,35.170891919999995,527.63372058384,0.0,0.0,0.0,0.0,0.0,15.002000000000002,1.0,0.0,527.63372058384,35.170891919999995,0.0
AUS,Nickel,0,0.0,0.0,,0.0,3.24,12817.449266400004,324.6630663888,324.6630663888,13142.112332788805,3.24,0.0,1.0,13142.112332788805,4056.207510120001,
AUS,Nickel,0,0.0,0.0,,0.0,3.24,12817.449266400004,324.6630663888,324.6630663888,13142.112332788805,3.24,0.0,1.0,13142.112332788805,4056.207510120001,
AUS,Nickel,1,0.0,0.0,,0.0,3.24,12817.449266400004,324.6630663888,324.6630663888,13142.112332788805,3.24,0.0,1.0,13142.112332788805,4056.207510120001,
AUS,Nickel,1,0.0,0.0,,0.0,3.24,12817.449266400004,324.6630663888,324.6630663888,13142.112332788805,3.24,0.0,1.0,13142.112332788805,4056.207510120001,
AUS,Nickel,2,0.0,0.0,,0.0,3.24,12817.449266400004,324.6630663888,324.6630663888,13142.112332788805,3.24,0.0,1.0,13142.112332788805,4056.207510120001,
AUS,Nickel,2,0.0,0.0,,0.0,3.24,12817.449266400004,324.6630663888,324.6630663888,13142.112332788805,3.24,0.0,1.0,13142.112332788805,4056.207510120001,
AUS,Nickel,3,0.0,0.0,,0.0,3.24,12817.449266400004,324.6630663888,324.6630663888,13142.112332788805,3.24,0.0,1.0,13142.112332788805,4056.207510120001,
AUS,Nickel,3,0.0,0.0,,0.0,3.24,12817.449266400004,324.6630663888,324.6630663888,13142.112332788805,3.24,0.0,1.0,13142.112332788805,4056.207510120001,
AUS,Nickel,4,0.0,0.0,,0.0,3.24,12817.449266400004,324.6630663888,324.6630663888,13142.112332788805,3.24,0.0,1.0,13142.112332788805,4056.207510120001,
AUS,Nickel,4,0.0,0.0,,0.0,3.24,12817.449266400004,324.6630663888,324.6630663888,13142.112332788805,3.24,0.0,1.0,13142.112332788805,4056.207510120001,
AUS,Nickel,5,0.0,0.0,,0.0,3.24,12817.449266400004,324.6630663888,324.6630663888,13142.112332788805,3.24,0.0,1.0,13142.112332788805,4056.207510120001,
AUS,Nickel,5,0.0,0.0,,0.0,3.24,12817.449266400004,324.6630663888,324.6630663888,13142.112332788805,3.24,0.0,1.0,13142.112332788805,4056.207510120001,
AUS,Nickel,6,0.0,0.0,,0.0,5.796837600000007,22932.30612455557,580.8700835104612,580.8700835104612,23513.17620806603,5.796837600000007,0.0,1.0,23513.17620806603,4056.2075101200007,
AUS,Nickel,6,0.0,0.0,,0.0,5.796837600000007,22932.30612455557,580.8700835104612,580.8700835104612,23513.17620806603,5.796837600000007,0.0,1.0,23513.17620806603,4056.2075101200007,
AUS,Nickel,7,0.0,0.0,,0.0,6.0,23736.017160000007,601.22790072,601.22790072,24337.245060720008,6.0,0.0,1.0,24337.245060720008,4056.207510120001,
AUS,Nickel,7,0.0,0.0,,0.0,6.0,23736.017160000007,601.22790072,601.22790072,24337.245060720008,6.0,0.0,1.0,24337.245060720008,4056.207510120001,
AUS,Nickel,8,0.0,0.0,,0.0,7.2,28483.22059200001,721.4734808639998,721.4734808639998,29204.694072864007,7.2,0.0,1.0,29204.694072864007,4056.2075101200007,
AUS,Nickel,8,0.0,0.0,,0.0,7.2,28483.22059200001,721.4734808639998,721.4734808639998,29204.694072864007,7.2,0.0,1.0,29204.694072864007,4056.2075101200007,
AUS,Nickel,9,0.0,0.0,,0.0,7.2,28483.22059200001,721.4734808639998,721.4734808639998,29204.694072864007,7.2,0.0,1.0,29204.694072864007,4056.2075101200007,
AUS,Nickel,9,0.0,0.0,,0.0,7.2,28483.22059200001,721.4734808639998,721.4734808639998,29204.694072864007,7.2,0.0,1.0,29204.694072864007,4056.2075101200007,
AUS,Nickel,10,0.0,0.0,,0.0,8.4,33230.42402400001,841.719061008,841.719061008,34072.14308500801,8.4,0.0,1.0,34072.14308500801,4056.2075101200007,
AUS,Nickel,10,0.0,0.0,,0.0,8.4,33230.42402400001,841.719061008,841.719061008,34072.14308500801,8.4,0.0,1.0,34072.14308500801,4056.2075101200007,
AUS,Nickel,11,0.0,0.0,,0.0,8.4,33230.42402400001,841.719061008,841.719061008,34072.14308500801,8.4,0.0,1.0,34072.14308500801,4056.2075101200007,
AUS,Nickel,11,0.0,0.0,,0.0,8.4,33230.42402400001,841.719061008,841.719061008,34072.14308500801,8.4,0.0,1.0,34072.14308500801,4056.2075101200007,
AUS,Nickel,12,0.0,0.0,,0.0,9.6,37977.62745600001,961.964641152,961.964641152,38939.59209715201,9.6,0.0,1.0,38939.59209715201,4056.207510120001,
AUS,Nickel,12,0.0,0.0,,0.0,9.6,37977.62745600001,961.964641152,961.964641152,38939.59209715201,9.6,0.0,1.0,38939.59209715201,4056.207510120001,
AUS,Nickel,13,0.0,0.0,,0.0,10.8,42724.83088800001,1082.210221296,1082.210221296,43807.04110929601,10.8,0.0,1.0,43807.04110929601,4056.2075101200007,
AUS,Nickel,13,0.0,0.0,,0.0,10.8,42724.83088800001,1082.210221296,1082.210221296,43807.04110929601,10.8,0.0,1.0,43807.04110929601,4056.2075101200007,
AUS,Refrigerant,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Refrigerant,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Refrigerant,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Refrigerant,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Refrigerant,4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Refrigerant,5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Refrigerant,6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Refrigerant,7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Refrigerant,8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Refrigerant,9,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Refrigerant,10,0.0,0.0,,0.0,1.284915037499993,0.0,486421.2100316863,486421.2100316863,486421.2100316863,1.284915037499993,0.0,1.0,486421.2100316863,378562.93672000006,
AUS,Refrigerant,11,0.0,0.0,,0.0,0.0,0.0,0.0012849150374999,0.0012849150374999,0.0012849150374999,0.0,0.0,0.0,0.0,,
AUS,Refrigerant,12,0.0,0.0,,0.0,0.0,0.0,0.0012849150374999,0.0012849150374999,0.0012849150374999,0.0,0.0,0.0,0.0,,
AUS,Refrigerant,13,0.0,0.0,,0.0,0.0,0.0,0.0012849150374999,0.0012849150374999,0.0012849150374999,0.0,0.0,0.0,0.0,,
AUS,Steel,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Steel,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Steel,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Steel,3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Steel,4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Steel,5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Steel,6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
AUS,Steel,7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
