technology,capacity_type,location,year,value_scenario_,value_scenario_S1,value_scenario_S2,value_scenario_S3,value_scenario_S4,value_scenario_S5
Aluminium_transport,power,ITA-JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-USA,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-USA,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-USA,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-USA,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-USA,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-USA,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-USA,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-USA,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-USA,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-USA,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-USA,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-USA,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-USA,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,ITA-USA,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-USA,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-USA,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-USA,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-USA,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-USA,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-USA,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-USA,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-USA,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-USA,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-USA,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-USA,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-USA,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-USA,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,JPN-USA,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,power,KOR-ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
