carrier,node,time_operation,value_scenario_,value_scenario_S1,value_scenario_S2,value_scenario_S3,value_scenario_S4,value_scenario_S5
Iron,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
Iron,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
Iron,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
Iron,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
Iron,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
Iron,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
Iron,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
Iron,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
Iron,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
Iron,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
Iron,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
Iron,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
Iron,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
Iron,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
Iron,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
Iron,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
Iron,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
Iron,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
Iron,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
Iron,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
Iron,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
Iron,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
Iron,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
Iron,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
Iron,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
Iron,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
Iron,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
Iron,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
Iron,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
Iron_reserves,AUS,0,100.46522640000002,100.46522640000002,100.46522640000002,100.46522640000002,100.46522640000002,0.0
Iron_reserves,AUS,1,100.46522640000002,100.46522640000002,100.46522640000002,100.46522640000002,100.46522640000002,0.0
Iron_reserves,AUS,2,100.46522640000002,100.46522640000002,100.46522640000002,100.46522640000002,100.46522640000002,0.0
Iron_reserves,AUS,3,110.41751600000003,110.41751600000003,100.46522640000002,110.41751600000003,110.41751600000003,0.0
Iron_reserves,AUS,4,113.84934000000001,113.84934000000001,113.84934000000001,113.84934000000001,113.84934000000001,0.0
Iron_reserves,AUS,5,117.28116400000002,117.28116400000002,117.28116400000002,117.28116400000002,117.28116400000002,0.0
Iron_reserves,AUS,6,120.71298800000004,120.71298800000004,120.71298800000004,120.71298800000004,120.71298800000004,0.0
Iron_reserves,AUS,7,124.14481200000002,124.14481200000002,120.71298800000004,124.14481200000002,124.14481200000002,0.0
Iron_reserves,AUS,8,127.576636,127.576636,127.576636,127.576636,127.576636,28.053740000000005
Iron_reserves,AUS,9,131.00846,131.00846,131.00846,131.00846,131.00846,28.053740000000005
Iron_reserves,AUS,10,134.44028400000002,134.44028400000002,134.44028400000002,134.44028400000002,134.44028400000002,105.58520837192793
Iron_reserves,AUS,11,166.12070200000002,293.09819000000005,268.28142,293.09819000000005,293.09819000000005,28.053740000000005
Iron_reserves,AUS,12,172.57369800000004,330.4376020000001,330.4376020000001,330.4376020000001,330.4376020000001,28.053740000000005
Iron_reserves,AUS,13,179.24249200000006,367.9928120000001,367.9928120000001,367.9928120000001,367.9928120000001,28.053740000000005
Iron_reserves,AUT,0,11.857296000000002,11.857296000000002,11.857296000000002,11.857296000000002,11.857296000000002,0.0
Iron_reserves,AUT,1,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,25.120084
Iron_reserves,AUT,2,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,25.120084
Iron_reserves,AUT,3,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,25.120084
Iron_reserves,AUT,4,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,25.120084
Iron_reserves,AUT,5,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,25.120084
Iron_reserves,AUT,6,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,25.120084
Iron_reserves,AUT,7,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,25.120084
Iron_reserves,AUT,8,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,49.607360000000014,38.84737999999997
Iron_reserves,AUT,9,53.629389091520004,53.629389091520004,49.607360000000014,53.629389091520004,53.629389091520004,25.12008399999998
Iron_reserves,AUT,10,72.8059411481599,75.24342846240047,49.607360000000014,75.24342846240047,87.01853138000001,25.12008399999998
Iron_reserves,AUT,11,94.221072,75.24342846240047,49.607360000000014,75.24342846240047,87.01853138000001,25.12008399999998
Iron_reserves,AUT,12,101.08472000000003,75.24342846240047,49.607360000000014,75.24342846240047,87.01853138000001,25.12008399999996
Iron_reserves,AUT,13,104.51654400000001,75.24342846240047,49.607360000000014,75.24342846240047,87.01853138000001,25.120084
Iron_reserves,BRA,0,0.0,0.0,0.0,0.0,0.0,328.01296
Iron_reserves,BRA,1,0.0,0.0,0.0,0.0,0.0,328.01296
Iron_reserves,BRA,2,0.0,0.0,0.0,0.0,0.0,328.01296
Iron_reserves,BRA,3,2.143019057519379,2.1430190575194783,0.0,2.1430190575194783,2.1430190575194783,328.01296
Iron_reserves,BRA,4,83.84706000000001,83.84706000000001,83.84706000000001,83.84706000000001,83.84706000000001,328.01296
Iron_reserves,BRA,5,132.2652040842,132.2652040842,125.4233284942,132.2652040842,132.2652040842,328.01296
Iron_reserves,BRA,6,262.56937346420005,262.56937346420005,218.94368617440009,262.56937346420005,262.56937346420005,328.01296
Iron_reserves,BRA,7,359.2258155794001,359.2258155794001,341.30466968179996,359.2258155794001,359.2258155794001,328.01296
Iron_reserves,BRA,8,396.64944,396.64944,394.49145999999996,396.64944,396.64944,328.01296
Iron_reserves,BRA,9,396.64944,396.64944,396.64944,396.64944,396.64944,424.62293321688793
Iron_reserves,BRA,10,396.64944,396.64944,396.64944,396.64944,396.64944,681.4908320000002
Iron_reserves,BRA,11,681.4908320000002,396.64944,396.64944,396.64944,396.64944,1159.2231009354487
Iron_reserves,BRA,12,684.9226560000002,430.96768000000003,430.96768000000003,430.96768000000003,430.96768000000003,2198.1125838194484
Iron_reserves,BRA,13,684.9226560000002,430.96768000000003,430.96768000000003,430.96768000000003,430.96768000000003,3391.9250691266484
Iron_reserves,CHN,0,3440.4555542504413,3440.4555542504413,3440.4555542504413,3440.4555542504413,3440.4555542504413,2828.366024000001
Iron_reserves,CHN,1,3657.5769898874805,3657.5769898874805,3657.7927878874807,3657.5769898874805,3657.5769898874805,3221.4165020404407
Iron_reserves,CHN,2,4020.9377072123607,4020.9377072123607,4021.4966876123603,4020.9377072123607,4020.9377072123607,3637.5325796123607
Iron_reserves,CHN,3,4506.832770000001,4506.832770000001,4507.875894372401,4506.832770000001,4506.832770000001,4132.933375057521
Iron_reserves,CHN,4,4868.819990269401,4868.819990269401,4869.035788269401,4868.819990269401,4868.819990269401,4542.703627024177
Iron_reserves,CHN,5,5370.196182787041,5370.196182787041,5201.993453592722,5370.196182787041,5370.196182787041,4855.732651024176
Iron_reserves,CHN,6,5901.332423687802,5901.332423687802,5740.455020839402,5901.332423687802,5901.332423687802,5520.592802783917
Iron_reserves,CHN,7,6610.289808360441,6610.289808360441,6381.766297787282,6610.289808360441,6610.289808360441,6140.237022083517
Iron_reserves,CHN,8,7474.507883663041,7474.507883663041,7209.630747387641,7474.507883663041,7474.507883663041,7006.6305203740885
Iron_reserves,CHN,9,8239.62847077216,8239.62847077216,7897.715518852458,8239.62847077216,8239.62847077216,8020.974840021002
Iron_reserves,CHN,10,9298.448845386803,9296.011358072561,8750.01123256128,9296.011358072561,9284.236255154961,8956.679791386801
Iron_reserves,CHN,11,9964.165596000003,9630.987580688321,9456.701245918523,9630.987580688321,9630.987580688321,9003.64025343904
Iron_reserves,CHN,12,10615.526614,10098.74601468832,10539.67760677216,10098.74601468832,10098.74601468832,9310.31339888672
Iron_reserves,CHN,13,11391.825698000002,10662.865046660641,11084.020993172162,10662.865046660641,10749.406961088021,9638.599956492322
Iron_reserves,CZE,0,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,CZE,1,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,CZE,2,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,CZE,3,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,CZE,4,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,CZE,5,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,CZE,6,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,CZE,7,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,CZE,8,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,CZE,9,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,CZE,10,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,CZE,11,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,CZE,12,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,CZE,13,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
Iron_reserves,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
Iron_reserves,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
Iron_reserves,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
Iron_reserves,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
Iron_reserves,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
Iron_reserves,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
Iron_reserves,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
Iron_reserves,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
Iron_reserves,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
Iron_reserves,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
Iron_reserves,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
Iron_reserves,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
Iron_reserves,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
Iron_reserves,ITA,0,0.34408,0.34408,0.34408,0.34408,0.34408,0.0
Iron_reserves,ITA,1,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
Iron_reserves,ITA,2,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
Iron_reserves,ITA,3,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
Iron_reserves,ITA,4,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
Iron_reserves,ITA,5,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
Iron_reserves,ITA,6,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
Iron_reserves,ITA,7,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
Iron_reserves,ITA,8,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
Iron_reserves,ITA,9,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
Iron_reserves,ITA,10,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
Iron_reserves,ITA,11,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
Iron_reserves,ITA,12,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
Iron_reserves,ITA,13,0.34408,0.34408,0.34408,0.34408,0.34408,0.34408
Iron_reserves,JPN,0,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,JPN,1,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,JPN,2,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,JPN,3,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,JPN,4,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,JPN,5,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,JPN,6,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,JPN,7,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,JPN,8,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,JPN,9,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,JPN,10,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,JPN,11,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,JPN,12,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,JPN,13,0.0748,0.0748,0.0748,0.0748,0.0748,0.0748
Iron_reserves,KOR,0,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,0.0
Iron_reserves,KOR,1,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,0.0
Iron_reserves,KOR,2,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,0.0
Iron_reserves,KOR,3,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,0.0
Iron_reserves,KOR,4,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,0.0
Iron_reserves,KOR,5,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,0.0
Iron_reserves,KOR,6,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,0.0
Iron_reserves,KOR,7,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,0.0
Iron_reserves,KOR,8,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,0.0
Iron_reserves,KOR,9,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,0.0
Iron_reserves,KOR,10,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,0.0
Iron_reserves,KOR,11,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,0.0
Iron_reserves,KOR,12,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,0.0
Iron_reserves,KOR,13,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,37.400000000000006,0.0
Iron_reserves,ROE,0,996.2413032000001,996.2413032000001,996.2413032000001,996.2413032000001,996.2413032000001,1172.2020200000002
Iron_reserves,ROE,1,1079.7899860000005,1079.7899860000005,1079.7899860000005,1079.7899860000005,1079.7899860000005,1193.7818200000002
Iron_reserves,ROE,2,1079.7899860000002,1079.7899860000002,1079.7899860000002,1079.7899860000002,1079.7899860000005,1236.67962
Iron_reserves,ROE,3,1222.5353140000002,1222.535314,1234.1464786851202,1222.535314,1222.5353140000002,1325.907044
Iron_reserves,ROE,4,1268.8649380000004,1268.8649380000004,1292.887706,1268.8649380000004,1268.8649380000004,1396.2594360000003
Iron_reserves,ROE,5,1306.615002,1306.615002,1433.003431741094,1306.615002,1306.615002,1440.8731480000004
Iron_reserves,ROE,6,1347.7968900000003,1347.7968900000003,1500.8970247998138,1347.7968900000003,1347.7968900000003,1488.6584687736265
Iron_reserves,ROE,7,1373.109420426374,1373.109420426374,1555.6053134880538,1373.109420426374,1373.109420426374,1510.5391752000003
Iron_reserves,ROE,8,1487.7827068719996,1487.7827068719996,1800.5160989068004,1487.7827068719996,1487.7827068719996,1564.2566488879122
Iron_reserves,ROE,9,1574.2972740000002,1574.2972740000002,2296.2514979683842,1574.2972740000002,1574.2972740000002,1577.9839448879122
Iron_reserves,ROE,10,1636.0701059999997,1636.0701059999997,2810.3096629203205,1636.0701059999997,1636.0701060000004,1577.9839448879118
Iron_reserves,ROE,11,2071.2969560074007,2253.183628007401,2979.597678123441,2253.183628007401,2335.5064807553563,1577.9839448879122
Iron_reserves,ROE,12,2249.8041060000005,3587.8936636914805,3674.273016953882,3587.8936636914805,3576.118560773882,1577.9839448879122
Iron_reserves,ROE,13,2385.727674,5122.73546590036,5228.890464735081,5122.73546590036,5024.418448555381,1577.9839448879122
Iron_reserves,ROW,0,528.8339721495599,528.8339721495599,528.8339721495599,528.8339721495599,528.8339721495599,665.1866760000001
Iron_reserves,ROW,1,665.1866760000001,665.1866760000001,664.6276956000002,665.1866760000001,665.1866760000001,665.1866760000001
Iron_reserves,ROW,2,665.1866760000001,665.1866760000001,664.6276956000002,665.1866760000001,665.1866760000001,726.0417120000003
Iron_reserves,ROW,3,665.1866760000001,665.1866760000001,664.6276956000002,665.1866760000001,665.1866760000001,782.1491920000002
Iron_reserves,ROW,4,665.1866760000001,665.1866760000001,664.6276956000002,665.1866760000001,665.1866760000001,900.8023129287407
Iron_reserves,ROW,5,720.6467620000002,720.6467620000002,799.5626333443453,720.6467620000002,720.6467620000002,1090.476368123541
Iron_reserves,ROW,6,759.3399907940001,759.3399907940001,855.0525642077453,759.3399907940001,759.3399907940001,1157.6377120000002
Iron_reserves,ROW,7,793.0238448859452,793.0238448859452,860.4044322950252,793.0238448859452,793.0238448859452,1157.6377120000002
Iron_reserves,ROW,8,866.5057091900001,866.50570919,843.6183557397202,866.50570919,866.50570919,1157.6377120000002
Iron_reserves,ROW,9,1098.5175840210004,1098.5175840210004,953.9129940771202,1098.5175840210004,1098.5175840210004,1157.6377120000002
Iron_reserves,ROW,10,1157.6377120000002,1157.6377120000002,1056.7092259371998,1157.6377120000002,1157.6377120000002,1157.6377120000002
Iron_reserves,ROW,11,1157.6377120000002,1718.4201634107205,1718.4201634107205,1718.4201634107205,1624.3222077451653,1735.7584874181202
Iron_reserves,ROW,12,1466.4446500000004,1745.0195791881602,1745.0195791881602,1745.0195791881602,1745.0195791881602,2290.9213965479607
Iron_reserves,ROW,13,1697.132712,1773.5384827652804,1773.5384827652804,1773.5384827652804,1773.5384827652804,2933.85730139348
Iron_reserves,USA,0,1088.935408,1088.935408,1088.935408,1088.935408,1088.935408,1210.76516
Iron_reserves,USA,1,1129.0707269529603,1129.0707269529603,1129.41390935296,1129.0707269529603,1129.0707269529603,1285.5789232
Iron_reserves,USA,2,1339.45856,1339.45856,1339.45856,1339.45856,1339.45856,1339.45856
Iron_reserves,USA,3,1339.45856,1339.45856,1339.45856,1339.45856,1339.45856,1339.45856
Iron_reserves,USA,4,1563.1226444187198,1563.1226444187198,1539.4430588187201,1563.1226444187198,1563.1226444187198,1457.7995887352033
Iron_reserves,USA,5,1721.0270439419203,1721.0270439419203,1690.7673476408004,1721.0270439419203,1721.0270439419203,1714.823507665444
Iron_reserves,USA,6,1880.3700640859204,1880.3700640859204,1836.06044601056,1880.3700640859204,1880.3700640859204,1839.1070624743772
Iron_reserves,USA,7,2030.6504606836802,2030.6504606836802,2030.6504606836802,2030.6504606836802,2030.6504606836802,2215.9045686523245
Iron_reserves,USA,8,2086.7332255369606,2086.7332255369606,2063.92230322784,2086.7332255369606,2086.7332255369606,2403.3240000000005
Iron_reserves,USA,9,2295.336956241121,2295.336956241121,2063.92230322784,2295.336956241121,2295.336956241121,2592.0743200000006
Iron_reserves,USA,10,2565.5971801116807,2565.5971801116807,2063.92230322784,2565.5971801116807,2565.5971801116807,2794.5519360000008
Iron_reserves,USA,11,2798.2467406731207,2565.5971801116807,2063.92230322784,2565.5971801116807,2565.5971801116807,3440.8
Iron_reserves,USA,12,3257.8481760000004,2565.5971801116807,2063.92230322784,2565.5971801116807,2565.5971801116807,3440.8
Iron_reserves,USA,13,3440.8,2565.5971801116807,2063.92230322784,2565.5971801116807,2565.5971801116807,3440.8
Nickel_reserves,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,BRA,0,33.2,33.2,33.2,33.2,33.2,33.2
Nickel_reserves,BRA,1,33.2,33.2,33.2,33.2,33.2,33.2
Nickel_reserves,BRA,2,33.2,33.2,33.2,33.2,33.2,33.2
Nickel_reserves,BRA,3,33.2,33.2,33.2,33.2,33.2,33.2
Nickel_reserves,BRA,4,33.2,33.2,33.2,33.2,33.2,33.2
Nickel_reserves,BRA,5,33.2,33.2,33.2,33.2,33.2,33.2
Nickel_reserves,BRA,6,33.2,33.2,33.2,33.2,33.2,33.2
Nickel_reserves,BRA,7,33.2,33.2,33.2,33.2,33.2,33.2
Nickel_reserves,BRA,8,33.2,33.2,33.2,33.2,33.2,33.2
Nickel_reserves,BRA,9,33.2,33.2,33.2,33.2,33.2,33.2
Nickel_reserves,BRA,10,33.2,33.2,33.2,33.2,33.2,33.2
Nickel_reserves,BRA,11,33.2,33.2,33.2,33.2,33.2,33.2
Nickel_reserves,BRA,12,33.2,33.2,33.2,33.2,33.2,33.2
Nickel_reserves,BRA,13,33.2,33.2,33.2,33.2,33.2,33.2
Nickel_reserves,CHN,0,44.0,44.0,44.0,44.0,44.0,44.0
Nickel_reserves,CHN,1,44.0,44.0,44.0,44.0,44.0,44.0
Nickel_reserves,CHN,2,44.0,44.0,44.0,44.0,44.0,44.0
Nickel_reserves,CHN,3,44.0,44.0,44.0,44.0,44.0,44.0
Nickel_reserves,CHN,4,44.0,44.0,44.0,44.0,44.0,44.0
Nickel_reserves,CHN,5,44.0,44.0,44.0,44.0,44.0,44.0
Nickel_reserves,CHN,6,44.0,44.0,44.0,44.0,44.0,44.0
Nickel_reserves,CHN,7,44.0,44.0,44.0,44.0,44.0,44.0
Nickel_reserves,CHN,8,44.0,44.0,44.0,44.0,44.0,44.0
Nickel_reserves,CHN,9,44.0,44.0,44.0,44.0,44.0,44.0
Nickel_reserves,CHN,10,44.0,44.0,44.0,44.0,44.0,44.0
Nickel_reserves,CHN,11,44.0,44.0,44.0,44.0,44.0,44.0
Nickel_reserves,CHN,12,44.0,44.0,44.0,44.0,44.0,44.0
Nickel_reserves,CHN,13,44.0,44.0,44.0,44.0,44.0,44.0
Nickel_reserves,CZE,0,0.4,0.4,0.4,0.0,0.4,0.4
Nickel_reserves,CZE,1,0.4,0.4,0.4,0.0,0.4,0.4
Nickel_reserves,CZE,2,0.4,0.4,0.4,0.4,0.4,0.4
Nickel_reserves,CZE,3,0.4,0.4,0.4,0.4,0.4,0.4
Nickel_reserves,CZE,4,0.4,0.4,0.4,0.4,0.4,0.4
Nickel_reserves,CZE,5,0.4,0.4,0.4,0.4,0.4,0.4
Nickel_reserves,CZE,6,0.4,0.4,0.4,0.4,0.4,0.4
Nickel_reserves,CZE,7,0.4,0.4,0.4,0.4,0.4,0.4
Nickel_reserves,CZE,8,0.4,0.4,0.4,0.4,0.4,0.4
Nickel_reserves,CZE,9,0.4,0.4,0.4,0.4,0.4,0.4
Nickel_reserves,CZE,10,0.4,0.4,0.4,0.4,0.4,0.4
Nickel_reserves,CZE,11,0.4,0.4,0.4,0.4,0.4,0.4
Nickel_reserves,CZE,12,0.4,0.4,0.4,0.4,0.4,0.4
Nickel_reserves,CZE,13,0.4,0.4,0.4,0.4,0.4,0.4
Nickel_reserves,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_reserves,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
